"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"660","Influenza factor interactions with host",0.970731707317073,0.996126880018093,0.0375865824872759,-0.221953459050379,-0.534703075519712,5,"CPSF4"
"661","Influenza infection",0.163636363636364,0.538433131099974,0.352168429375423,0.161647894602714,1.27614904303169,53,"RAN;KPNB1;UBA52;SLC25A6;HSP90AA1;POLR2E;POLR2J;NUP62;CALR;POLR2C;CLTA;FAU;XPO1;RAE1;POLR2L;TPR;NUP50;POLR2F;HSPA1A;POLR2G;POLR2D"
"662","Influenza viral RNA transcription and replication",0.000404852427290657,0.00651840495454798,0.49849310876659,0.314428721764534,2.1694942182515,42,"RBM8A;UBA52;HSP90AA1;POLR2E;PPP2CA;RNPS1;MAGOH;POLR2J;EIF4A3;POLR2C;FAU;UPF3A;POLR2L;UPF3B;PABPC1;POLR2F;POLR2G;POLR2D;ETF1;UPF2;EIF4G1;POLR2I;NCBP2;GTF2F2;PPP2R2A;POLR2K"
"663","Inhibition of T cell receptor signaling by activated Csk",0.561374795417349,0.867958061207311,0.063343273912753,-0.399482870071105,-0.893371482541782,4,"CREBBP;PRKAR1A;PRKAR2A;CSK"
"664","Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP",0.577190542420028,0.87752222194828,0.0543242855110967,-0.257269727027413,-0.912667658749918,14,"PPP3CB;GNAQ;PPP3CA;CHUK"
"665","Inhibition of cellular proliferation by Gleevec",0.518518518518518,0.845637583892617,0.120976540084952,0.198960674595055,0.938003999857879,17,"HRAS;FOS;JUN;AKT1;BAD;GRB2;MYC;RAF1;STAT1;PIK3R1;CRKL;MAP2K1"
"666","Inhibition of insulin secretion by adrenaline/noradrenaline",0.361613351877608,0.736357914856916,0.0772612287924326,-0.305705300246339,-1.08449347642654,14,"CACNB3;ADRA2A;GNG2;GNAI1;GNB5"
"667","Inhibition of matrix metalloproteinases",0.00181616233964296,0.0238957354159724,0.45505986738723,0.6887543893076,2.16041065045594,7,"TIMP1;TIMP2;HRAS;MMP2;TIMP3;MMP14"
"668","Inhibition of platelet activation by aspirin",0.793205317577548,0.965989399293286,0.0424778255882153,-0.248550533375839,-0.7265555128995,8,"PTGS1;PRKCA"
"669","Inhibition of replication initiation of damaged DNA by RB1/E2F1",0.592485549132948,0.88580087041134,0.0548884135995518,-0.292712033515762,-0.898897123633264,9,"PPP2CB;RB1;PRIM2;PPP2R1B;POLA2;PPP2R1A"
"670","Inhibitor of DNA binding (ID) signaling pathway",0.296242774566474,0.694408304369645,0.0902520182983034,-0.379361173865476,-1.16499025991513,9,"ELK3;SREBF1;ELK4;RB1;ELK1"
"671","Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding",0.292263610315186,0.693889206167904,0.136482812971113,0.353116953734891,1.10761926101455,7,"UBC;UBB;UBA52"
"672","Innate immune system",0.139991180084362,0.508577888449258,0.249246554383295,0.118073575296872,1.20538876408929,113,"HMGB1;UBC;CTSL;UBB;PIN1;UBA52;UBE2N;PPP2CA;HSP90B1;CDK1;UBE2D2;UBE2D3;LGALS3;FOS;NFKBIA;CFD;DDOST;CAPZA2;CD55;C1S;CTSK;C1R;FADD;PCBP2;MAPKAPK3;MAP2K3;HSP90AB1;JUN;TXN;CTSB"
"673","Inositol phosphate metabolism",0.198473282442748,0.581072381127564,0.106720133280938,-0.292468372393048,-1.26783442384155,27,"INPP1;PLCD1;INPP5A;ITPK1;INPP5K;PI4K2B;PTEN;PIP5K1C;CDIPT;PIP5KL1;PIK3CA;INPP5E;PIK3CD;PIK3C3;PI4KA;PI4K2A;PIP4K2B;PIP5K1A;PLCB3;PLCD3;INPPL1;PIP4K2A;PLCB4;SYNJ2;PI4KB"
"674","Insulin biosynthesis and processing",0.537037037037037,0.852941176470588,0.126867527272557,0.155158198393753,0.934572811198516,27,"SRP14;KIF5B;SRP9;RPN2;SPCS1;DDOST;SPCS3;SPCS2"
"675","Insulin receptor substrate (IRS) activation",0.587223587223587,0.882108563484658,0.0817388274190896,0.43200620475698,0.887251276936356,3,"IRS2;IRS1;DOK1"
"676","Insulin regulation of blood glucose",0.266393442622951,0.667529720086516,0.175198107615117,0.237897235692383,1.15694163902453,18,"YWHAQ;YWHAH;YWHAB;PPP1CC;CALM3;YWHAE;AKT1;YWHAZ"
"677","Insulin secretion regulation by acetylcholine",0.131707317073171,0.487432454560341,0.155235262455458,-0.56977446659661,-1.37263082515267,5,"GNAQ;PRKCA;MARCKS"
"678","Insulin secretion regulation by fatty acids bound to GPR40 (FFAR1)",0.583193277310924,0.88037678677294,0.0627838242901696,-0.451253644053909,-0.902806945399181,3,"GNAQ"
"679","Insulin secretion regulation by glucagon-like peptide-1",0.489711934156379,0.833138856476079,0.125025044024111,0.203561808575588,0.959696136187867,17,"GNB1;GNB2;GNAS;GNG11;GNG5"
"680","Insulin signaling pathway",0.101917255297679,0.433238844054958,0.137243197043089,-0.213859526463222,-1.28678376016791,160,"ARHGAP5;MAP3K4;PRKCD;MAPK9;MAPK12;MAPK14;MAP3K13;SOS1;MAPK8;PTPN11;CBL;STXBP3;NCK2;PHKB;IGF1R;AKT3;PPP1R3C;EIF4E2;SREBF1;RASA1;TSC1;PRKCA;MAP3K2;CYTH3;TSC2;STXBP1;GYS1;INPP5K;MKNK2;EXOC7;PTEN;PRKCI;ACACA;HK1;MKNK1;STX4;PYGB;SLC2A1;SNAP23;RHOQ;PHKG2;MAPK6;MAP3K6;CREB1;TRIP10;RAC2;CSNK2A1;ELK1;EXOC3;PFKM;PPP1CB;RPTOR;NRAS;MAP3K7;RHOG;PIK3CA;PRKAA1;GRB10;SOCS2"
"681","Insulin-like growth factor (IGF) activity regulation by insulin-like growth factor binding proteins (IGFBPs)",0.00533023548996525,0.0525100225970901,0.407017918923954,0.702680059895071,2.02861464584624,6,"IGFBP6;IGFBP3;MMP2;IGFBP4;PAPPA"
"682","Integrated breast cancer pathway",0.720542231491137,0.944815825375171,0.0305982627020615,-0.144218973778191,-0.833746346788358,105,"MAP3K13;TP53;TGFBR1;GDI1;SMAD6;PIAS1;SMAD4;NCOA3;NAB1;ZMIZ1;CDK7;TSC1;CHUK;TSC2;CCNB1IP1;ZMYND8;BID;MAP3K7CL;PTEN;CHEK1;TRADD;FER;RB1;CREB1;CASP3;MYCBP2;RAD50"
"683","Integrated cancer pathway",0.247706422018349,0.646188607099923,0.193807933130488,0.19863992095188,1.1481563205535,25,"CDC25B;PLK1;CDK4;CDK1;BAX;BARD1;AKT1;CDK2;BRCA1;SMAD2;BAD"
"684","Integration of energy metabolism",0.314917127071823,0.7074717585065,0.072520837714591,-0.213861598936892,-1.13093380777871,58,"ACLY;ADCY7;CACNB3;ADRA2A;GNAQ;AGPAT1;GNG2;PRKCA;GNAI1;GNB5;STXBP1;MARCKS;ACACA;SLC2A1;ADCY3;PPP2CB;DPP4"
"685","Integration of provirus",7.83494291109403e-06,0.000203988335078127,0.593325476396405,0.880253459200828,2.54126331642066,6,"BANF1;PPIA;XRCC6;XRCC5;PSIP1;HMGA1"
"686","Integrin alpha-2b beta-3 signaling",0.540581929555896,0.853920317760018,0.0619594796652281,-0.337558199689602,-0.933642387999398,7,"APBB1IP;SRC;PTK2;SHC1;CSK;PTPN1;TLN1"
"687","Integrin beta-2 pathway",0.335384615384615,0.722542908793947,0.131449694902037,0.330996059472886,1.0973548758499,8,"CYR61;TGFBI;PLAUR;THY1"
"688","Integrin beta-4 pathway",0.160186625194401,0.537174477552192,0.135733276898349,-0.512994072599061,-1.33814971423853,6,"LAMB1;LAMC2;LAMA2"
"689","Integrin beta-5 pathway",0.511560693641618,0.839927355100765,0.0618237727866872,-0.314916270382881,-0.967084701754303,9,"ITGAV;TGFBR1;ITGA4"
"690","Integrin cell surface interactions",0.675263774912075,0.928485288507685,0.0392493513468412,-0.170800079506456,-0.835653570182512,41,"LAMB1;SOS1;ITGAV;COL4A1;ITGA1;ITGA4;APBB1IP;LAMA2;SRC;ITGA2;JAM3;ITGA3;PTK2"
"691","Integrin family cell surface interactions",0.409348441926346,0.77484781328022,0.0718131392612191,-0.320396541967917,-1.04210890786801,11,"ITGAV;ITGA1;ITGA4;ITGA2;ITGA3"
"692","Integrin signaling pathway",0.939583333333333,0.994483985765125,0.0151306929421396,-0.101864362167563,-0.587438960764455,101,"DOCK1;ITGB3BP;MAP3K4;MAPK9;MAPK12;MAPK14;CAPN5;SOS1;MAPK8;CAPN7;AKT3;TSPAN5;ARPC4;MAP3K2;CDKN2A;PTEN;SRC;GIT2;RHOQ;MAPK6;RAC2;TSPAN17;PTK2;NRAS;ARHGAP10;RHOG;PIK3CA"
"693","Integrin-linked kinase signaling",3.68221595393836e-05,0.000825949363206482,0.557332238758646,0.351655382431094,2.42273822098892,41,"NACA;MYL9;AURKA;RAC1;TACC3;PPP1R14B;HSP90AA1;RUVBL2;PARP1;CCND1;CKAP5;ILK;XPO1;ACTN1;PPP1R12A;JUN;AKT1;CDC37;CDC42;ZEB1;RUVBL1;LIMS1;PPP1R14A;LIMS2;DIAPH1;TNS1;GSK3B;ELMO2"
"694","Integrin-mediated cell adhesion",0.920704845814978,0.993974374164283,0.0202913936190192,-0.115285758986499,-0.615841188629318,62,"DOCK1;MAPK12;CAPN5;SOS1;ITGAV;CAPN7;ITGA1;AKT3;ITGA4;SRC;GIT2;ITGA2;MAPK6;RAC2;ITGA3;PTK2"
"695","Integrins in angiogenesis",0.0195728459496051,0.140577386179922,0.352487857583619,0.211224662568437,1.53706762663756,45,"COL1A1;RAC1;COL1A2;COL6A1;COL3A1;MFGE8;HSP90AA1;COL5A1;FN1;RHOA;FGF2;ILK;COL6A2;ROCK1;COL12A1"
"696","Interaction between L1-type proteins and ankyrins",0.373464373464373,0.754170438380965,0.108384654508978,0.515770423991727,1.05928563583964,3,"SPTBN1;SPTAN1;NFASC"
"697","Interactions of HIV Vpr protein with host cellular proteins",0.0130866286876566,0.106001692370019,0.380730400722792,0.266545239066503,1.77030023207868,34,"RAN;RANBP1;NPM1;BANF1;KPNB1;SLC25A6;SLC25A5;PSIP1;NUP62;HMGA1;XPO1;RANGAP1;RAE1"
"698","Interferon alpha signaling regulation",0.209770114942529,0.598522167487685,0.111002117489242,-0.398708244502513,-1.26393255056812,10,"IFNAR2;TYK2;PTPN11"
"699","Interferon alpha/beta signaling",0.0805912779781767,0.377820203511838,0.287805130535564,0.244369923235674,1.49786172637575,28,"IFITM3;IFITM2;HLA-A;HLA-C;IFITM1;IFI27;HLA-B;EGR1;SOCS1;STAT2;HLA-E;IFI6"
"700","Interferon gamma signaling regulation",0.845609065155807,0.978097690104072,0.0375865824872759,-0.211929282386606,-0.689312661293552,11,"PTPN11;PIAS1"
"701","Interferon signaling",0.0138857730813297,0.111238775563619,0.380730400722792,0.174732353065324,1.61634517564878,90,"B2M;IFITM3;UBC;IFITM2;KPNA2;MT2A;KPNB1;HLA-A;EIF4A2;UBB;HLA-C;PIN1;IFITM1;UBA52;EIF4A1;UBE2N;IFI27;HLA-B;SUMO1;EIF4A3;EIF4E;NUP62;EGR1"
"702","Interferon-alpha signaling pathway",0.361408882082695,0.736357914856916,0.0824217837915155,-0.40306302194607,-1.11482026705327,7,"IFNAR2;TYK2"
"703","Interferon-beta enhancer pathway",0.278761061946903,0.681935617984201,0.178214035527272,0.21512235066524,1.12532744522435,21,"HMGB1;ACTB;GTF2B;SMARCB1;SMARCA4;GTF3A;JUN;NR3C1"
"704","Interferon-gamma signaling pathway",0.919724770642202,0.993974374164283,0.0227524904544201,-0.119020403401208,-0.607086588946684,49,"PRKCD;PTGES2;CREBBP;PTPN11;CBL;PIAS1;STAT3"
"705","Interleukin receptor SHC signaling",0.966763005780347,0.996126880018093,0.0321829952179984,-0.172908476550006,-0.530989212694053,9,"SOS1;PIK3CA;PIK3CD;JAK1;SHC1;INPPL1;PIK3R1"
"706","Interleukin-1 processing",0.822274881516588,0.972325042377279,0.0627838242901696,0.435698591185214,0.740011796004608,2,"RELA;NFKB1"
"707","Interleukin-1 regulation of extracellular matrix",0.000338367768354047,0.00560613870750229,0.49849310876659,0.297352867442527,2.23217682346665,47,"DCN;MT2A;COL1A2;FOSL1;HLA-B;GREM1;ID1;FABP5;PTX3;FGF2;FOS;SOD3;NFKBIA;ZFP36;PLK2;C1R;JUN;SOD2;TNFAIP6;MMP3;PRKDC;COMP;SMAD3;AKR1B1;TNFRSF11B"
"708","Interleukin-1 signaling pathway",0.644067796610169,0.915939136941881,0.234388207333112,0.101302302263845,0.91382561587003,85,"UBE2S;HSPB1;SKP1;UBE2C;UBE2T;UBE2L3;UBE2N;SQSTM1;UBE2D2;UBE2I;UBE2D3;UBE2A;FOS;UBE2V2;NFKBIA;ZFP36;UBE2Z;UBE2J2;KHSRP;UBE2R2;MAP2K3;JUN;AKT1;UBE2L6;IRAK1;MAPKAPK2;RBX1;UBE2E3;UBE2H"
"709","Interleukin-1-beta (IL-1b) processing pathway",0.188349514563107,0.565916251883648,0.140398826374342,-0.914706642543293,-1.21227344171988,1,"STS"
"710","Interleukin-10 anti-inflammatory signaling pathway",0.186115214180207,0.565916251883648,0.120976540084952,-0.446526248135161,-1.30527222303868,8,"IL10RB;MAPK14;STAT3"
"711","Interleukin-11 pathway",0.516339869281046,0.844407218903895,0.105910467114221,0.256858065777782,0.940677166550844,10,"BIRC5;TIMP1;FOS;JUN"
"712","Interleukin-12-mediated signaling events",0.149425287356322,0.519957205168299,0.126245744794918,-0.319973543349144,-1.32890857262503,23,"PPP3CB;MAPK14;TYK2;SPHK2;STAT3;IL1R1;PPP3CA"
"713","Interleukin-12/STAT4 pathway",0.000243900278043967,0.00433666591936712,0.518848077743792,-0.637873241962321,-2.22171876930362,13,"MAPK9;PPP3CB;MAPK14;TYK2;CREBBP;MAPK8;STAT3;PPP3CA"
"714","Interleukin-17 signaling pathway",0.470689655172414,0.823460123588786,0.0747245971080529,-0.574124337598552,-0.993780283501941,2,"CD58;KITLG"
"715","Interleukin-2 receptor beta chain in T cell activation",0.0245730084562169,0.168203973376358,0.352487857583619,0.242933969497928,1.62412957638786,35,"CCNB1;PPIA;TFDP1;HRAS;PCNA;CCND1;FOS;CFLAR;CCND3;AKT1;SOCS1;FAS;BAD;GRB2;CCNH;MYC;RAF1;E2F1;NMI;PDPK1;PIK3R1;CRKL;MAP2K1;BCL2L1;MAPK1;SHC1;IRS1;SOCS3"
"716","Interleukin-2 signaling pathway",0.999000999000999,1,0.0014441391800687,-0.0750684837615901,-0.466169113104281,420,"SACS;CSNK1G2;CLEC2B;LIMK2;BCKDHB;PRKCD;GALNT11;MAPK9;ATRX;SQLE;ADD3;MAPK14;BPGM;SMARCD3;TMF1;YTHDC2;STAM2;TBCD;STAM;SOS1;AP3M2;CLDND1;TMEM243;PITRM1;MAPK8;DNAJC13;PTPN11;TIA1;APP;MAN2A1;CBL;TARS;LY6E;DDAH1;IL4R;TES;ANG;RORA;HOXB3;AKT3;NAMPT;IL6ST;SLC38A1;CRIP1;SLC1A5;RGS19;VAMP4;STAT3;CIC;DNAJB1;IL1R1;RASA1;STK17B;CAMK2N1;E2F3;SMC5;ZCCHC11;TCF7;PRKCA;RAB29;DNAJC3;RUFY1;YARS;SRC;MLLT10;EVL;SRD5A1;TLK1;RGS10;CTNNA1;TRIM37;GTF2I;PIAS4;CUL4B;DPP4;CDR2;RAB31;PTGER2;DOCK5;HCFC2;CASP3;MOB3A;CSNK2A1;GNPTAB;ELK1;PPP1R2;KMT2C;CDIPT;NRAS;SSBP2;BTN3A2;TPST2;ECI1;APBB2;NFATC3;GNG10;PIK3CA;YES1;FURIN;USF2;POLR2M;SLC35E1;UPP1;SNX4;PTPN9;STIM1;SOCS2;TTLL1"
"717","Interleukin-2/PI3K pathway",0.95067264573991,0.994483985765125,0.0883476656126456,0.114491017331362,0.62024055184849,22,"RAC1;HSP90AA1;CALM3"
"718","Interleukin-2/STAT5 pathway",0.934631432545202,0.994483985765125,0.0319655081143601,-0.160524372457119,-0.569462271661399,14,"SOS1;PTPN11"
"719","Interleukin-22 soluble receptor signaling pathway",0.27479674796748,0.678257835669012,0.10170367028045,-0.485518891770491,-1.16965261890186,5,"TYK2;STAT3"
"720","Interleukin-23-mediated signaling events",0.543909348441926,0.855612999339114,0.0579575225513196,-0.284652130395486,-0.92584807222559,11,"TYK2;STAT3;ITGA3;PIK3CA;NFKB1;CXCL1;SOCS3;PIK3R1;STAT1;RELA"
"721","Interleukin-27-mediated signaling events",0.119448698315467,0.466837434818406,0.158507540040376,-0.499388300720937,-1.38124354867633,7,"TYK2;IL6ST;STAT3"
"722","Interleukin-3 regulation of hematopoietic cells",0.701421800947867,0.940402476780186,0.0706048866971636,0.506828129629722,0.860821682835121,2,"FOS;TGFB1"
"723","Interleukin-3 signaling pathway",0.658690176322418,0.925894654802884,0.0436887694361511,-0.197426047002567,-0.85038358688429,26,"SOS1;MAPK8;PTPN11;CBL;STAT3"
"724","Interleukin-3, interleukin-5, and GM-CSF signaling",0.749670619235837,0.952457940579883,0.039814564895504,-0.199266539416014,-0.757328532545581,17,"SOS1;PTPN11;CBL"
"725","Interleukin-4 regulation of apoptosis",0.0348237892182093,0.214232424810756,0.321775918075361,0.149444830513093,1.48897188343523,106,"NNMT;TOP2A;CTSL;GADD45B;ANXA1;MAD2L1;ARID5B;ID3;TIMP2;CDKN1A;CYP1B1;HSPA8;FN1;PTX3;CITED2;GAS6;GEM;FOS;SULF1;MCM7;MCM5;CTSC;ACTN1;JUN;MCM3;TMEM259;CD9;DDIT4;FBN1;RDX;UBE2L6;TIMP3;HOXB6;CLTB;ELL2;EXT1;KLHL18;MMP3;POSTN;IFI6;MCM4"
"726","Interleukin-4 signaling pathway",0.736547085201794,0.947946073047978,0.033057950509143,-0.153397747151201,-0.79968308686269,54,"MAPK14;TYK2;SOS1;PTPN11;CBL;IL4R;AKT3;STAT3;CHUK;HRH1;IL13RA2;SRC"
"727","Interleukin-5 regulation of apoptosis",0.988082340195016,0.9984452040525,0.0142671789376764,-0.0769641059833737,-0.424153873373929,75,"CLEC2B;LIMK2;MAPK14;CXCL6;MAPK8;TRA2A;MAP3K2;CHUK;RAB21;TRAF3;MKNK1;TBK1;MAPK6;CREB1;MAP3K7;PLAT;YES1;UPP1;SUPT6H"
"728","Interleukin-5 signaling pathway",0.974457215836526,0.996126880018093,0.0255115350543658,-0.117899733774698,-0.48965913020016,23,"SOS1;PTPN11;STAT3;ELK1;MAPK3;MAP2K2;JAK1;FOXO3;SPRED1;SHC1;MAPK1;MAP2K1;PIK3R1;STAT1;GSK3A;KRAS;RAF1;GSK3B;MYC;GRB2;AKT1;JUN"
"729","Interleukin-6 regulation of target genes",0.776957163958641,0.95742033593696,0.0434267251322154,-0.252169707285254,-0.737134974227998,8,"ABCC1;SLC38A1;ABCC5"
"730","Interleukin-6 signaling pathway",0.329479768786127,0.716987317746527,0.072520837714591,-0.222936387728669,-1.12347572427929,45,"PRKCD;MAPK14;TYK2;SOS1;CREBBP;PTPN11;CBL;PIAS1;IL6ST;STAT3"
"731","Interleukin-7 interactions in immune response",0.648387096774194,0.917813968055121,0.0913810448973785,0.244717551647502,0.852486952875402,9,"UBC;CDKN2D;CXCL12;JUN"
"732","Interleukin-7 signaling pathway",0.949416342412451,0.994483985765125,0.0276916665107543,-0.136106556294029,-0.544232286205953,20,"CREBBP;STAT3;PIK3CA;MAPK3;IL7R;MAP2K2;JAK1;EP300;MAPK1;BCL2L1;MAP2K1;PIK3R1;STAT1;NMI;FYN;GSK3B;MYC"
"733","Interleukin-9 regulation of target genes",0.326153846153846,0.714313604868328,0.133547162148431,0.332278683488007,1.10160717335192,8,"CDKN2D;CITED2;JUNB"
"734","Interleukin-9 signaling pathway",0.524425287356322,0.849185297461159,0.0603613973589647,-0.299214019431557,-0.948529015791354,10,"STAT3;CDK9;MAPK3;MAP2K2;JAK1;MAPK1;MAP2K1;PIK3R1;STAT1"
"735","Internal ribosome entry pathway",0.0260566123699342,0.173964311212891,0.352487857583619,0.538170296763309,1.6880746735499,7,"EIF4A2;EIF4A1;EIF4E;EIF4G2;EIF3A;EIF4G1"
"736","Intestinal immune network for IgA production",0.263399693721286,0.665415821501014,0.100623047547704,-0.435165178528409,-1.20361068648028,7,"HLA-DMA;ITGA4;LTBR;HLA-DPB1;IL15"
"737","Intronless pre-mRNA processing",0.417015341701534,0.780498547112756,0.0700983712779699,-0.305832512989616,-1.03317984966828,12,"CPSF1;CSTF1;CPSF2;NCBP1;CPSF3"
"738","Inwardly rectifying potassium channels",0.52924791086351,0.849185297461159,0.094653628293499,0.315717961106863,0.911467560291572,6,"GNB1;GNB2;GNG5"
"739","Ion channel and phorbal esters signaling pathway",0.299029126213592,0.696025778732546,0.107544698938162,-0.85241664512794,-1.1297196413654,1,"PRKCA"
"740","Ion channel function in vascular endothelium",0.0142535450878686,0.113420069917934,0.380730400722792,0.826654601861427,1.69777735368282,3,"HSP90AA1;GNAS;AKT1"
"741","Ion channel transport",0.443342776203966,0.794447002828842,0.0678184829380769,-0.312140409658339,-1.01525534393282,11,"ATP2C1;ATP2A2;ATP10D;ATP11B;ATP8B1"
"742","Ion transport by P-type ATPases",0.443342776203966,0.794447002828842,0.0678184829380769,-0.312140409658339,-1.01525534393282,11,"ATP2C1;ATP2A2;ATP10D;ATP11B;ATP8B1"
"743","Irinotecan pathway",0.220168067226891,0.611438175270108,0.118278727874352,-0.611039296794209,-1.22248435736009,3,"ABCC1;CES2;APC"
"744","Iron metabolism in placenta",0.497702909647779,0.835530085959885,0.065965840174779,-0.350246760767378,-0.968737309336888,7,"ACO1;SLC11A2;MCOLN1"
"745","Iron uptake and transport",0.168141592920354,0.545745994011018,0.234388207333112,0.241633758184941,1.26401138206861,21,"ATP6V0E1;FTL;FTH1;ATP6V1G1;ATP6V0B;ATP6V1F;ATP6V1E1;ATP6V0D1;HMOX2;ATP6V1D;STEAP3;ATP6V1H;ATP6V1C1;ATP6V1B2;TFRC;ATP6V0A1;CYBRD1"
"746","JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1",0.345642540620384,0.725103344207942,0.0828836584409343,-0.373824908486747,-1.09275383332007,8,"MAPK9;MAPK8;MAP3K7;MAP2K4;RIPK2;TAB2;MAP2K7"
"747","JNK/MAPK pathway",0.302383939774153,0.697588266124549,0.0812899334139759,-0.262397172622819,-1.15239121276149,28,"MAP3K4;MAPK9;MAP3K13;TP53;MAPK8;IL1R1;MAP3K2;RAC2;MAP3K7;NFATC3;MAP3K11;MEF2A;DUSP6;MAP2K4;ATF2;TAB2;GADD45A;MAPK7;DUSP10;SHC1;MAP2K7"
"748","Jak-STAT signaling pathway",0.181917211328976,0.565916251883648,0.102439247092722,-0.231253703818616,-1.26255171895861,72,"IL10RB;IFNAR2;STAM2;TYK2;STAM;SOS1;CREBBP;PTPRM;PTPN11;CBL;PTPN13;IL4R;PIAS1;AKT3;IL6ST;STAT3;PTPN18"
"749","KIT signaling regulation",0.39943342776204,0.77484781328022,0.0730601970950914,-0.324426514030721,-1.0552166329368,11,"SOS1;CBL;PRKCA;SRC;YES1"
"750","Keap1-Nrf2 pathway",0.975574712643678,0.996126880018093,0.0314598278306915,-0.153407593655818,-0.486312620316769,10,"MAPK8;PRKCA"
"751","Keratan sulfate degradation",0.780361757105943,0.958523539899297,0.0695983927823315,0.278898370830101,0.738213330990074,5,"LUM;HEXB;HEXA"
"752","Keratan sulfate/keratin metabolism",0.929251700680272,0.994483985765125,0.0311719295464426,-0.167193234781769,-0.609554985504552,15,"B4GALT3;B4GALT4;ST3GAL3"
"753","Keratinocyte differentiation",0.949820788530466,0.994483985765125,0.0232510845111296,-0.113133705351743,-0.539359541152968,37,"PRKCD;MAPK14;SOS1;MAPK8"
"754","Ketone body biosynthesis and degradation",0.997416020671835,1,0.0577128256279792,0.179725885699509,0.475714663920353,5,"ACAT2;BDH2;ACAT1;OXCT1"
"755","Ketone body metabolism",0.527731092436975,0.849185297461159,0.0676606609731426,-0.472078593588418,-0.944470673382496,3,"HMGCL;OXCT1;ACAT1"
"756","Kinesins",0.00154292144645852,0.0208294395271901,0.45505986738723,0.456722598571003,2.10357496615647,16,"KIF5B;CENPE;KIF23;RACGAP1;KIF2C;KIF20A;KIFC1;KIF4A;KIF11"
"757","Kit receptor signaling pathway",0.57356608478803,0.87752222194828,0.0495692055630333,-0.20332676107987,-0.914586632517158,31,"MAPK14;SOS1;MAPK8;PTPN11;CBL;STAT3;PRKCA;SRC"
"758","Kit receptor transcriptional targets",0.968067226890756,0.996126880018093,0.0392493513468412,-0.285015088566406,-0.570219442860773,3,"SLC2A1"
"759","Klotho-mediated ligand binding",0.316221765913758,0.708220176193946,0.107544698938162,0.850219695011631,1.11693890953805,1,"FGFR1"
"760","L1CAM interactions",0.911730545876887,0.992909350494374,0.0239602002944616,-0.12298119867788,-0.615298630690823,44,"LAMB1;AP2A1;NUMB;ITGAV;ITGA1;RANBP9;SRC;NRP1;ITGA2;ALCAM;CSNK2A1;DNM1"
"761","LKB1 signaling events",0.298525798525799,0.696025778732546,0.0808460436293876,-0.254598166525801,-1.16129627685185,32,"SMARCD3;TP53;CRTC2;SMAD4;MARK4;CAB39;TSC1;TSC2;SIK2;CREB1;RPTOR;AKT1S1;PRKAA1;PRKAG1;PRKACA;MTOR;STRADB"
"762","LPA receptor mediated events",0.750298685782557,0.952457940579883,0.0352108837002421,-0.161821329468035,-0.771475465594285,37,"ADCY7;PRKCD;LPAR1;GNAQ;GNG2;GNAI1;GNA13;SRC;ADCY3;CASP3;PTK2"
"763","LPA4-mediated signaling events",0.239024390243902,0.631336161187699,0.110555303489321,-0.507627523148744,-1.22291402444184,5,"ADCY7;ADCY3;CREB1"
"764","Lagging strand processive biosynthesis",0.0777027027027027,0.367420022282349,0.307746666057907,0.379052430062664,1.46597421660411,11,"RPA3;POLD2;FEN1;PCNA;RPA2;LIG1;RPA1"
"765","Latent infection of Homo sapiens with Mycobacterium tuberculosis",0.0936329588014981,0.421338573575309,0.294063133356954,0.312751342266175,1.41530817963348,15,"ATP6V0E1;CYBA;ATP6V1G1;ATP6V0B;ATP6V1F;ATP6V1E1;ATP6V0D1;ATP6V1D;ATP6V1H;ATP6V1C1;ATP6V1B2;ATP6V0A1"
"766","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",0.708418891170431,0.944815825375171,0.0630625407965311,0.655854225898165,0.861599782019395,1,"FYN"
"767","Leading strand biosynthesis",0.300675675675676,0.697239135874552,0.147324149959029,0.295012576353693,1.14095253376154,11,"POLD2;PCNA;RFC4;RFC2;RFC1;RFC3;RFC5"
"768","Lectin-induced complement pathway",0.667961165048544,0.92841811785011,0.0632026533948181,-0.670715947273197,-0.888909178090728,1,"MASP1"
"769","Leishmaniasis",0.689567430025445,0.932225063938619,0.042052470981224,-0.190811788553223,-0.827158683939467,27,"MAPK12;MAPK14;HLA-DMA;ITGA4;IRAK4;ELK1;MAP3K7;HLA-DPB1;MYD88;MAPK3;MARCKSL1;JAK1;NFKB1;TAB2;TGFB1;NFKBIB"
"770","Leptin influence on immune response",0.0963302752293578,0.424727368406215,0.32346729429043,0.240263841357478,1.38874626375772,25,"TIMP1;COL1A1;BANF1;COL1A2;MMP2;FOS;BDKRB1;AIMP1;TNFRSF11B;BST1;SOCS4;CCL26;VEGFA;ACAT1;TFRC;CAMLG;SOCS3;CXCL1;IRF2;NFKB1;IL7R;IFNAR1"
"771","Leptin signaling pathway",0.870327102803738,0.978097690104072,0.0267770395936089,-0.133575415814311,-0.661952742878586,43,"MAPK14;SOS1;MAPK8;PTPN11;STAT3;CHUK;SRC;ACACA;ERBB2;CREB1;ELK1"
