"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"TGF-beta regulation of extracellular matrix",0.00139082058414465,0.0171650440426518,0.210246611311327,2.64211731760306,0,361,"TNFRSF12A;MYC;FOSL1;PAWR;PIM1;AREG;S100A11;HERPUD1;F3;CTNNAL1;CLDN1;DKK1;UGCG;ARL4A;CFB;VEGFA;CEBPD;MGST1;PLK2;JUNB;AKR1B1;EPHA2;S100A10;CYR61;STMN1;IL11;ASNA1;NCOA3;DHPS;PKM;PDIA5;BCL2L1;SERPINE1;MORF4L2;ARL6IP5;ETS2;PTTG1;TACSTD2;ODC1;SLC20A1;G6PD;PTPRF;CKB;BAMBI;CD55;ILF3;GOPC;SKIL;ELF3;TRIB3;FN1;SAT1;IVNS1ABP;TGFBI;CRLF1;NR2F2;CLK1;ID4;SNAI2;TNFRSF1A;TNFSF10;NOL3;PRCC;LCN2;AKR1C3;WEE1;IFIT1;CKLF;CCNF;ALDH3A2;RCAN1;TAP1;CDK6;MTHFD2;RUVBL2;JAG1;LGALS3;CKAP4;PLOD2;PTGS2;RAE1;TXNRD1;ASAH1;INHBA;E2F1;TFPI2;SLPI;PIGC;STK17B;CITED2;ASNS;NUDT3;CTGF;MYH9;DDIT4;EPOR;SDC4;UMPS;CDKN1C;CDH2;GOT1;XRCC4;SAA2;SLC7A11;TNFAIP3;ADH5;GBP2;RBP1;IL1B;NFE2L1;CST6;JUP;CYB5A;CDC6;POLD3;FAM3C;TM4SF1;NPC2;MIPEP;CAP1;SSR1;GPNMB;NEDD9;ZNF35;ATF3;PTPN11;ARID5A;RGS2;QPCT;AKR1C1;SDCBP;PLEK2;PCK2;SEC23A;COL4A2;PPP1R13L;TFDP1;ACTR3;PPL;NINJ1;CRABP2;CTSC;FZD7;EIF4EBP1;AHR;SPINT2;LIMK2;TBC1D10A;CPD;PTPRK;PIR;CYP1B1;ATP1B1;LMO7;PGRMC1;MAP2K1;HMGCS1"
"Apoptosis",8.91821992330331e-05,0.00183442829255725,0.239487115952687,2.63056568797773,0,188,"MYC;DYNLL1;UBA52;BIRC3;IRF3;FADD;CAPN2;LMNA;PSME2;YWHAB;BMF;PSMB8;PSMA3;CAPN1;PSMA4;CYCS;PSMB3;PSMB6;BCL2L1;PSMA2;PSMD1;HMGB1;PSMB2;PSMD12;BIRC2;PSME3;PSMB1;UBC;PSMD2;CASP4;TRADD;BCAP31;PSMC6;DAPK3;PSMC2;TNFRSF1A;PSMA1;TNFSF10;PSMC4;TJP1;PSMA5;ENDOG;PLEC;UBB;VIM;PSMC1;LMNB1;PAK2;PSMB7;AIFM1;HELLS;PSMB5;E2F1;PSMC3;PSMB9;BBC3;CASP6;PIK3R3;CLSPN;PSMA7;PSMC5;TP53;IL1B;MCL1;BCL2L11;CASP3;DBNL;PSME1;TFDP1;IRF1;PSMF1;KPNB1;BIRC5;HMGB2;H1F0;PSMD7;DSG2;IRAK1;NFKBIA;DSP;PSMD14;PSMD8;GSN;PIK3R1;PSMA6;PRKAR1B;ADD1;CTNNB1;STK24;HIST1H1B;FNTA;MYD88;CDH1;PRKAR1A;HIST1H1D;PSMB4;MAP3K1;TRAF2;HIST1H1E;MAGED1;PSMD5"
"G1 to S cell cycle control",9.73615032616104e-06,0.000556635082668391,0.330963317307602,2.61854150814982,0,61,"MYC;RPA3;ATF6B;WEE1;CCNB1;CDK6;CDKN1A;E2F1;CCNE2;GADD45A;CDKN1C;TP53;MCM4;PRIM1;ORC5;PCNA;MCM2;ORC1;CDK4;TFDP1;MCM7;MCM6;CDK1;MCM3;CDK2;CDKN2C;CCNE1;POLE;CCNH;MCM5;CDC45;E2F2;CDC25A;PRIM2;MNAT1;CCNG2;CDKN2D;ORC6;RBL1;POLA2;CREB3;POLE2;ORC3;TFDP2;RB1;CDKN1B;CCND3;ORC4;E2F3"
"Amyloids",0.000153397760392698,0.00270454860882841,0.503366344692209,2.57566266004789,36,21,"H3F3A;H2AFZ;HIST1H2BD;HIST1H2AC;H2AFX;B2M;TGFBI;HIST2H2BE;HIST1H2BC;MFGE8;ITM2B;GSN;APP;HIST2H2AC;HIST1H2BN;HIST1H2BJ;CST3;SAA1;HSPG2"
"Nucleotide excision repair",2.59454971589681e-05,0.000694277763609907,0.337096620802052,2.56847624980117,2,55,"RBX1;POLR2F;GTF2H5;POLR2K;RPA3;POLE3;RAD23A;CETN2;RAD23B;POLE4;RFC5;POLD2;XPA;RFC3;TCEA1;POLR2G;POLR2L;POLR2I;ERCC3;POLD3;RFC4;PCNA;RFC1;POLR2J;POLE;CCNH;POLR2H;CUL4A;DDB1;POLR2C;RFC2;MNAT1;ERCC2;LIG1;RPA1;XPC;POLR2D;POLE2;DDB2;POLR2A;POLR2E;POLD1;ERCC1"
"FOXM1 transcription factor network",8.02076231616699e-05,0.00167306323806244,0.400188628211128,2.55244337839037,13,35,"MYC;HSPA1B;FOS;CCNB2;AURKB;CCNB1;CENPF;PLK1;CENPA;NEK2;MMP2;CDK4;BIRC5;CDK1;CKS1B;CHEK2;MAP2K1;CDK2;CCNE1;NFATC3;XRCC1;SKP2;BRCA2;CCNA2;FOXM1"
"Rev-mediated nuclear export of HIV-1 RNA",0.000167485751747833,0.00288426044579699,0.440225422436095,2.51481795264828,34,27,"RANBP1;NUP88;RAE1;NUP43;RAN;RANGAP1;KPNB1;NUP205;NUP85;RANBP2;NUPL2;NUP50;NUP153;NUP98;AAAS;TPR;NUP155;KPNA1;NUP93;RCC1;XPO1;NUP188;NUP35;NUP214"
"Cytosolic tRNA aminoacylation",0.000147121763321207,0.00262514857203262,0.459847517420616,2.49704669841379,32,24,"AIMP1;DARS;NARS;AARS;RARS;CARS;AIMP2;MARS;EEF1E1;FARSA;FARSB;PPA1;TARS;SARS;KARS;GARS;YARS;IARS;EPRS;WARS"
"Folding of actin by CCT/TriC",0.000176428547933244,0.00300334114355327,0.726210800611016,2.49558678460944,58,9,"ACTB;CCT5;TCP1;CCT2;CCT7;CCT4;CCT6A;CCT3;CCT8"
"RNA polymerase II transcription",1.83227366839511e-05,0.000645389582601587,0.271695167355009,2.49254119264444,0,95,"SRSF5;POLR2F;SNRPE;SNRPG;POLR2K;SRSF1;CSTF3;GTF2F2;SNRPD3;SUPT4H1;RBM8A;NUDT21;SNRPF;PABPN1;SRSF2;NELFCD;CSTF1;PCF11;MAGOH;RNPS1;ALYREF;PAPOLA;TCEA1;POLR2G;SNRPB;POLR2L;SRSF11;NELFE;POLR2I;ERCC3;TAF10;UPF3B;U2AF2;TAF9;SSRP1;SRSF7;POLR2J;SRSF3;CDK9;GTF2A2;CSTF2;SRRM1;TAF6;CPSF3;CCNH;POLR2H;LSM10;POLR2C;TAF5;SLBP;SRSF6;SUPT16H;MNAT1;ERCC2;SRSF4"
"Regulation of NFAT transcription factors",0.000230630317007898,0.00379514999431885,0.4676182714501,2.49199756944383,52,23,"FOSL1;JUNB;FOS;ITCH;PTPN1;PTGS2;E2F1;TLE4;EGR1;GBP3;GATA3;CASP3;CDK4;PTPRK;CBLB;SLC3A2;NFATC3"
"C-Myb transcription factor network",5.18909943179361e-05,0.00114702332216214,0.322957320900249,2.46074317344998,5,55,"MYC;PIM1;BIRC3;H2AFZ;CEBPD;MAT2A;HSPA8;ETS2;YEATS4;CCNB1;CEBPB;CDK6;UBE2I;CDKN1A;PTGS2;SND1;HES1;CASP6;ZFHX3;CLTA;TOM1;PPID;MCM4;MAD1L1;GATA3;ETS1;PIAS3;COPA;CEBPA;KRAS"
"G1/S-specific transcription",0.000372541500027393,0.00586951022915499,0.544016319053325,2.45836845974506,101,16,"CDT1;E2F1;CDC6;PCNA;ORC1;TFDP1;CDK1;RRM2;CCNE1;CDC45;TYMS;CDC25A;DHFR;FBXO5"
"Transport of mature mRNAs derived from intronless transcripts",0.000107827691349224,0.00207393260893767,0.375041948819321,2.44722059260525,17,37,"NUP88;RAE1;NXF1;ALYREF;NUP37;NUP43;NUP133;RAN;NUP205;NUP85;RANBP2;NUPL2;CPSF3;NUP50;NUP153;NUP98;EIF4E;SLBP;NUP54;AAAS;TPR;NUP155;NCBP1;NUP107;NUP93;XPO1;NUP62;NUP188;NUP35;NUP214;NUP160;NUP210;SEH1L"
"Unwinding of DNA",0.000562678221173868,0.00833326445558498,0.632096992831878,2.3960556962612,176,11,"GINS4;MCM4;GINS2;MCM2;MCM7;MCM8;MCM6;MCM3;MCM5;CDC45"
"FSH regulation of apoptosis",9.16338312104829e-05,0.00185903704140719,0.216964081526089,2.39062387157581,0,190,"PAWR;PTP4A1;AKAP12;ITGA3;EREG;GPRC5A;AREG;STK17A;DKK1;IDH1;VEGFA;DHCR7;CEBPG;UPP1;RASAL2;DUSP1;HK2;MT1X;PSMD1;ARL6IP5;LYPD3;PTPRF;POP5;YBX3;BAG1;ACTB;CD55;ARPC1A;CASP4;PPP2R5C;ID4;KNSTRN;TMBIM6;ALDH3A2;PTPN1;TLK1;ARPC4;IFITM2;MSMO1;S100A6;TFPI2;FST;TUBA1A;FDXR;FILIP1L;SGK1;ALG10;MAPK14;VCL;CAP2;ENC1;SMARCD1;CDKN1C;TUBB;ARHGAP35;IER3;ACTN1;TP53;DAB2;BCL3;EZR;PGK1;YTHDF2;NPC2;ISG15;ABLIM1;TLN1;MAPK6;S100A4;KRT18;CDK14;RANGAP1;IFITM3;IGFBP5;JMJD6;ILK;GATA6;PPIH;PGRMC1;MAP2K1;TIMP1;TPM1;PDXK;CSNK1A1;DUSP14;TK1;SMARCA4;IGFBP3;EMP1;TIMP3;PPP2R1A;PRKAR1A;GEMIN2;CAPZA1;ANXA4;RAB1A;ARHGEF5;ALDH1A3;COL18A1;SNAP23"
"Non-coding RNA metabolism",0.000138061161094365,0.00249351926317993,0.325465087812958,2.3729243182639,17,49,"SNRPE;SNRPG;SNRPD3;GEMIN6;WDR77;SNRPD1;SNRPF;NUP88;GEMIN7;RAE1;PHAX;DDX20;SNRPB;NUP37;NUP43;CLNS1A;NUP133;NUP205;NUP85;RANBP2;NUPL2;NUP50;PRMT5;NUP153;NUP98;GEMIN2;NUP54;AAAS;TPR;NUP155;NCBP1;NUP107;NUP93;SNUPN;SNRPD2;GEMIN4;NUP62"
"Hypoxia and p53 in the cardiovascular system",0.000712311247637434,0.010242067550981,0.471209708424865,2.35721666177219,175,20,"HSPA1A;FHL2;NQO1;DNAJB1;CDKN1A;GADD45A;TP53;UBE2A;IGFBP3;HSP90AA1;HIF1A;RPA1;BAX;TAF1;EP300"
"Integration of provirus",0.000354754548958921,0.00564937082804475,0.772976372293595,2.35287667855337,126,7,"HMGA1;BANF1;PPIA;XRCC6;XRCC4;XRCC5;PSIP1"
"Fibroblast growth factor 1",0.000808105684831087,0.011398138278427,0.492125266037673,2.34693968738615,209,18,"F3;VEGFA;SERPINE1;ODC1;BAMBI;CEBPB;PLAT;CDKN1A;PLAU;TNPO1;MMP14;CEBPA;TCF4"
"HIV life cycle early phase",0.000693752934245977,0.0100730205452774,0.682369687823036,2.34492901195693,231,9,"HMGA1;BANF1;PPIA;XRCC6;FEN1;XRCC4;XRCC5;PSIP1"
"Influenza viral RNA transcription and replication",0.00019921509253541,0.00331502867466228,0.341364909160924,2.34463549322969,29,42,"POLR2F;UBA52;POLR2K;GTF2F2;PABPC1;RBM8A;SMG1;EIF4G1;EIF4A3;MAGOH;RNPS1;POLR2G;POLR2L;POLR2I;UPF2;UPF3B;IPO5;POLR2J;POLR2H;HSP90AA1;POLR2C;PPP2R1A;PPP2CA;NCBP1;POLR2D;GRSF1;FAU;POLR2A;POLR2E"
"Meiosis",0.00018408154812582,0.00309800878152658,0.321083384776769,2.34097788198143,23,49,"H3F3A;H2AFZ;HIST1H2BD;HIST1H2AC;LMNA;RPA3;H2AFX;RAD51C;HIST2H2BE;UBE2I;LMNB1;HIST1H2BC;SYCE2;STAG2;MND1;CDK4;RAD21;SMC3;PSMC3IP;CDK2;BLM;HSPA2;DIDO1;HIST2H2AC;HIST1H2BN;BRCA2;SYNE2;HIST1H2BJ;TERF2IP;BRCA1;SMC1A;RPA1"
"Response to elevated platelet cytosolic calcium",0.000162974930204215,0.00283959848979343,0.33008781602463,2.32807251908316,22,45,"TMSB4X;HSPA5;CFL1;VEGFA;WDR1;SOD1;PPIA;SERPINE1;ACTN4;CD63;PFN1;CALM1;FN1;TUBA4A;VCL;ACTN1;GAS6;PSAP;STXBP3;CD9;CAP1;TLN1"
"Unfolded protein response",7.45916109301574e-05,0.00158706345038953,0.272385947443785,2.30494963317265,5,74,"DDIT3;HDGF;HSPA5;HERPUD1;DNAJB11;LMNA;CALR;PDIA6;PDIA5;XBP1;ATF4;EXOSC8;SERP1;EIF2S1;SEC31A;GFPT1;EXOSC3;DNAJB9;KLHDC3;ASNS;CUL7;ATP6V0D1;ARFGAP1;EXOSC7;WFS1;FKBP14;EXOSC1;CXXC1;ATF6;NFYC;SSR1;TLN1;ATF3;ACADVL"
"TSH regulation of gene expression",0.000122344566789011,0.0022906649932829,0.280018001113232,2.30275214169953,10,68,"MYC;ARHGAP29;PPP1R15A;VMP1;VEGFA;PLK2;PRDX2;PDIA4;HMGB1;FOS;PTPRF;CKB;CYBA;BCAR3;PXDC1;TNK2;TTF1;NR4A1;CALM2;PTGS2;HES1;E2F1;ACADM;EGR1;TNFAIP3;GADD45B;ID1;PPIC;S100A4;RGS2;FH;AHR;ADM;CYP1B1;NOTCH2;CAV1;PIK3R1;EMP1;TIMP3;ICAM1"
"Electron transport reaction in mitochondria",0.000980823113933968,0.0127420967696158,0.668976570517818,2.29890423991621,327,9,"SLC25A6;SDHC;SLC25A4;SDHB;UQCRC1;SDHA;NDUFA1"
"p27 phosphorylation regulation during cell cycle progression",0.00132321004696891,0.0166074074539064,0.558741573033708,2.29186251104651,392,13,"RBX1;SKP1;NEDD8;UBE2M;E2F1;TFDP1;CKS1B;CDK2;CCNE1;SKP2;CUL1;RB1;CDKN1B"
"BARD1 signaling events",0.000861355294703143,0.0118117332542163,0.397422198807683,2.27030159869425,179,27,"NPM1;PRKDC;UBE2L3;XRCC6;CSTF1;EWSR1;TP53;XRCC5;PCNA;TOPBP1;FANCG;CDK2;CCNE1;FANCA;FANCF;BRCA1;BARD1;FANCD2;UBE2D3"
"Amino acid biosynthesis and interconversion (transamination)",0.00168010639551523,0.0202295737541305,0.549859086974074,2.25542807017532,498,13,"PSAT1;OAT;ASNS;PHGDH;GOT1;PSPH;GLS;GPT2;GLUD1;PYCR1"
"E2F-mediated regulation of DNA replication",0.000853819634629636,0.0118117332542163,0.367195686401261,2.25478917484766,158,32,"CDT1;CCNB1;E2F1;CDC6;PRIM1;ORC5;PCNA;ORC1;TFDP1;MCM8;CDK1;RRM2;PPP2R1B;CCNE1;CDC45;TYMS;PPP2R1A;CDC25A;PRIM2;DHFR;FBXO5;PPP2CA;ORC6;POLA2;ORC3;RB1;ORC4"
"Viral myocarditis",0.00086992943905661,0.0118198669655306,0.366596843925747,2.25111194338435,161,32,"ACTG1;ABL2;HLA-B;CYCS;EIF4G2;ACTB;CD55;DAG1;EIF4G1;CXADR;RAC1;HLA-A;MYH9;HLA-F;HLA-C;CASP3;MYH14;SGCB"
"Hexose transport",0.000908327207812664,0.0120110053104514,0.371026579746231,2.24735570379473,172,31,"HK2;NUP88;RAE1;NUP37;NUP43;NUP133;NUP205;NUP85;RANBP2;NUPL2;NUP50;NUP153;NUP98;NUP54;AAAS;TPR;NUP155;G6PC3;SLC37A4;NUP107;NUP93;NUP62;SLC2A1;NUP188;NUP35;NUP214;NUP160;NUP210;SEH1L"
"Interleukin-5 regulation of apoptosis",0.000123736123877537,0.0022906649932829,0.245573886343022,2.23860286642238,6,93,"HBEGF;IER2;DUSP4;PIM1;TPM4;FOSL2;BIRC3;FADD;UPP1;RELB;NFE2L2;MT1X;QSOX1;FOS;DUSP5;CD55;ATF4;CASP4;ENO1;C3;PLAT;LMNB1;SRI;PTGS2;INHBA;TFPI2;SGK1;MAPK14;GADD45A;SDC4;IER3;EGR1;REL;IL1B;MAPK6;FUCA1;SFPQ;RGS2;CD24;SOCS1"
"Post-elongation processing of intronless pre-mRNA",0.00153173342616566,0.0187479107781103,0.416990672460655,2.22219661997016,351,23,"SNRPE;SNRPG;CSTF3;SNRPD3;NUDT21;SNRPF;PABPN1;CSTF1;PCF11;PAPOLA;SNRPB;CSTF2;CPSF3;LSM10;SLBP;CLP1;NCBP1"
"Meiotic synapsis",0.00111309461304211,0.0142111476027186,0.365848644631229,2.21599228497299,211,31,"H2AFZ;HIST1H2BD;HIST1H2AC;LMNA;H2AFX;HIST2H2BE;UBE2I;LMNB1;HIST1H2BC;SYCE2;STAG2;RAD21;SMC3;HSPA2;DIDO1;HIST2H2AC;HIST1H2BN;SYNE2;HIST1H2BJ;TERF2IP;BRCA1;SMC1A"
"HIV life cycle",4.48873327946853e-05,0.00102274061336814,0.233692980684414,2.21356419086919,1,106,"HMGA1;POLR2F;UBA52;POLR2K;BANF1;GTF2F2;PPIA;SUPT4H1;RANBP1;UBC;XRCC6;UBB;NUP88;NELFCD;RAE1;TCEA1;POLR2G;POLR2L;FEN1;NELFE;POLR2I;XRCC4;NUP37;ERCC3;TAF10;XRCC5;TSG101;NUP43;NUP133;RAN;TAF9;RANGAP1;SSRP1;POLR2J;PSIP1;NUP205;CDK9;NUP85;RANBP2;GTF2A2;NUPL2;TAF6;CCNH;NUP50;POLR2H;POLR2C;NUP153;NUP98;TAF5;NUP54;SUPT16H;AAAS;TPR;NUP155;MNAT1;ERCC2;LIG1;TAF1;VPS28;NCBP1;POLR2D;GTF2B;NELFB;POLR2A;NUP107;NUP93;RCC1;POLR2E;XPO1"
"Disease",0.00510204081632653,0.0484366823652538,0.171688852317568,2.20457149445841,0,448,"HMGA1;DDIT3;MYC;RICTOR;HDGF;SLC25A5;RBX1;POLR2F;AP1S1;H3F3A;SLC25A6;HSPA5;HSPA1A;HERPUD1;NPM1;UBA52;ATP6V0E1;H2AFZ;HIST1H2BD;HIST1H2AC;DNAJB11;POLR2K;LMNA;BANF1;PSME2;GTF2F2;YWHAB;CALR;PSMB8;PSMA3;PSMA4;SKP1;PPIA;PSMB3;PDIA6;ARF1;PSMB6;PDIA5;PSMA2;PSMD1;LDHB;AP2B1;H2AFX;SUPT4H1;PSMB2;PSMD12;XBP1;ACTB;IGF2BP2;B2M;ATF4;CALM1;RANBP1;TRIB3;PSME3;LRRFIP1;PSMB1;UBC;PSMD2;CYBA;TGFBI;SPRY2;XRCC6;PSMC6;PSMC2;SLC25A4;PSMA1;EXOSC8;SERP1;ATP6V1H;PSMC4;KIF5B;HIST2H2BE;PABPN1;PSMA5;CPSF6;EIF2S1;SEC31A;UBB;NUP88;PSMC1;PAK2;MAP2K2;GFPT1;CDKN1A;NELFCD;NR4A1;PSMB7;RAC1;RAE1;EXOSC3;STX16;DNAJB9;PSMB5;KLHDC3;PSMC3;HIST1H2BC;HLA-A;CDC37;PSMB9;ATP6V1B2;ASNS;FOXO3;CUL7;TRIM24;TCEA1;ATP6V0D1;POLR2G;POLR2L;ARFGAP1;EXOSC7;FEN1;AP2S1;WFS1;CLTA;FKBP14;NELFE;PSMA7;PSMC5;EXOSC1;CXXC1;POLR2I;XRCC4;AP2M1;NUP37;MFGE8;ERCC3;SEC11A;FGFR1OP;SPCS2;ATF6;TAF10;IPO5;PACS1;XRCC5;ATP6V1G1;NFYC;MMP2;SSR1;TSG101;NUP43;TLN1;ATF3;PTPN11;ACADVL;NUP133;RAN;PSME1;TAF9;RANGAP1;SSRP1;STX8;ATP6V1E1;POLR2J;IGFBP5;PSMF1;PSIP1;GRB2;KPNB1;EXOC7;PSMD7;NUP205;CDK1;MAP2K1;ITM2B;CDK9;NUP85;RANBP2;ZMYM2;NCF2;GTF2A2;PSMD14;AP1M2;KRAS;NUPL2;FOXO1;PSMD8;GSN;HSP90B1;SPCS1;TAF6;PIK3R1;PSMA6;DDX11;CCNH;PREB;IGFBP3;NUP50;PRKAR1B;POLR2H;ADD1;HRAS;APP;HSP90AA1;NFYB;POLR2C;HIST2H2AC;PPP2R1A;STX3;NUP153;PRKAR1A;HIST1H2BN;NUP98;PSMB4;ATP6V1D;EIF2AK2;MAPK1;TAF5;NUP54;DLAT;SUPT16H;PSMD5;AAAS;TPR;NUP155;MNAT1;ERCC2"
"Polo-like kinase 1 (PLK1) pathway",0.000554212360321166,0.00829079298621866,0.314983177077421,2.20377230788155,79,44,"TPT1;RHOA;WEE1;CCNB1;CENPE;TPX2;PLK1;SPC24;AURKA;NUDC;CDC20;STAG2;CLSPN;KIF20A;ERCC6L;BORA;CDK1;BUB1;NDC80;ECT2;TUBG1;PPP2R1A;PPP1R12A;CENPU;RAB1A;FBXO5;PPP2CA;CDC25C;INCENP;BUB1B;PRC1;GOLGA2"
"Apoptotic execution  phase",0.000690612320789423,0.0100730205452774,0.319936152032382,2.19745391952056,103,42,"LMNA;HMGB1;BIRC2;BCAP31;TJP1;PLEC;VIM;LMNB1;PAK2;CASP6;CLSPN;CASP3;DBNL;KPNB1;HMGB2;H1F0;DSG2;DSP;GSN;ADD1;CTNNB1;STK24;HIST1H1B;FNTA;CDH1;HIST1H1D;HIST1H1E"
"Meiotic recombination",0.00130422280644101,0.016509008344779,0.368004194174116,2.19731858139524,253,30,"H3F3A;H2AFZ;HIST1H2BD;HIST1H2AC;RPA3;H2AFX;RAD51C;HIST2H2BE;HIST1H2BC;MND1;CDK4;PSMC3IP;CDK2;BLM;HIST2H2AC;HIST1H2BN;BRCA2;HIST1H2BJ;BRCA1;RPA1"
"Mitotic G2-G2/M phases",0.000134869850594177,0.00246595368802439,0.248568816576604,2.19263696298807,8,84,"DYNLL1;CSNK1E;TUBB4B;TUBA4A;CCNB2;CETN2;WEE1;CCNB1;OFD1;PLK1;PAFAH1B1;E2F1;TUBA1A;CEP131;CSNK1D;TUBB;NEK2;CEP57;FGFR1OP;HAUS2;CEP41;NEDD1;PKMYT1;CDK1;CDK2;YWHAG;CKAP5;CCNH;TUBG1;CENPJ;HSP90AA1;PPP2R1A;CDC25A;MAPRE1;CDK5RAP2;DYNC1I2;MNAT1;PCM1;CCNA2;CDC25C;NDE1;ACTR1A;AKAP9;CEP152;DCTN2;TUBGCP3;CEP192;DYNC1H1;CEP78;PLK4;XPO1;SSNA1;CCP110;TUBGCP6;NUMA1;E2F3;PCNT;CNTRL;ODF2;YWHAE;CEP70;CDC25B;NINL"
"TP53 network",0.00233751529428952,0.0266296934680214,0.485165997308782,2.19242832200362,639,16,"MYC;TNFSF10;CDKN1A;BBC3;GADD45A;SUMO1;TP53"
"Cyclins and cell cycle regulation",0.00203661164657683,0.0239382686395261,0.448337904695102,2.19147933893973,515,19,"CCNB1;CDK6;CDKN1A;E2F1;CDK4;TFDP1;CDK1;CDK2;CDKN2C;CCNE1;CCNH;CDC25A;CDKN2D;RBL1;RB1;CDKN1B;CCND3"
"Global genomic nucleotide excision repair (GG-NER)",0.00155938254751654,0.018929881580918,0.357424828552173,2.16496814776446,296,31,"RPA3;RAD23B;RFC5;POLD2;XPA;RFC3;ERCC3;POLD3;RFC4;PCNA;RFC1;POLE;CCNH;DDB1;RFC2;MNAT1;ERCC2;LIG1;RPA1;XPC;POLE2;DDB2;POLD1;ERCC1"
"Pathogenic Escherichia coli infection",0.000906352124183007,0.0120110053104514,0.321514847406204,2.16495504587109,141,40,"ACTG1;CLDN1;ITGB1;RHOA;NCL;TUBB4B;TUBA1B;ACTB;ARPC1A;YWHAZ;TUBA4A;ARPC4;TUBA1A;ARPC3;TUBB;TUBA1C;EZR;KRT18;ARHGEF2;ARPC5L;CTNNB1;CDH1;TUBB3;ARPC5;TUBB6;YWHAQ;WASL;ARPC1B;NCK1;ROCK1;CDC42"
"Leading strand biosynthesis",0.00289387509259708,0.0322242782867389,0.508701298163415,2.16108068631735,835,14,"RFC5;POLD2;RFC3;PRIM1;POLD3;RFC4;PCNA;RFC1;RFC2;PRIM2;POLA2;POLD1"
"Viral messenger RNA biosynthesis",0.0030046454310697,0.0332080588314494,0.507490258358543,2.15593590932913,867,14,"POLR2F;POLR2K;GTF2F2;POLR2G;POLR2L;POLR2I;POLR2J;POLR2H;POLR2C;POLR2D;POLR2A;POLR2E"
"PERK-regulated gene expression",0.00193971460488247,0.0231670752405721,0.382802700088348,2.15109361939743,414,26,"DDIT3;HSPA5;HERPUD1;ATF4;EXOSC8;EIF2S1;EXOSC3;ASNS;EXOSC7;EXOSC1;ATF6;NFYC;ATF3;NFYB;EXOSC9;EXOSC2;EXOSC5;DCP2;NFYA;PARN;EIF2AK3;CXCL8"
"Cell cycle: G2/M checkpoint",0.00226924174334831,0.0262549531738565,0.394666340435339,2.1431023220197,508,24,"PRKDC;WEE1;CCNB1;YWHAH;PLK1;CDKN1A;GADD45A;TP53;CDK1;CHEK2;CHEK1;CDC25A;SFN;CDKN2D;BRCA1;CDC25C;YWHAQ"
"Rb tumor suppressor/checkpoint signaling in response to DNA damage",0.00353080453881462,0.0365672833705206,0.501585052025271,2.13084922800627,1019,14,"WEE1;YWHAH;CDKN1A;E2F1;TP53;CDK4;CDK1;CDK2;CHEK1;CDC25A;CDC25C;RB1;CDC25B"
"Gap-filling DNA repair biosynthesis and ligation in global genomic nucleotide excision repair",0.00348070636790299,0.0365597597933641,0.470240671465071,2.12498190721693,952,16,"RPA3;RFC5;POLD2;RFC3;POLD3;RFC4;PCNA;RFC1;POLE;RFC2;LIG1;RPA1;POLE2;POLD1;RPA2;POLD4"
"Hypertrophy pathway",0.00381138364673995,0.0384485559676632,0.516553980875382,2.11881621278376,1131,13,"HBEGF;VEGFA;WDR1;CYR61;IFRD1;IL18;ATF3;EIF4EBP1;DUSP14;EIF4E;ADAM10;JUND;ANKRD1"
"Downregulation of ERBB4 signaling",0.00200087252045306,0.0237063376223279,0.749717373512423,2.11863565058727,742,6,"UBA52;UBC;ITCH;UBB;NEDD4"
"Sulfur amino acid metabolism",0.00338249950936441,0.0357820126669192,0.443568582965038,2.11537342884279,878,18,"AHCY;MAT2A;MTAP;CNDP2;GCLM;TST;ENOPH1;GOT1;ETHE1;SLC25A10"
"Interleukin-1 regulation of extracellular matrix",0.000758860397792747,0.0108064639339525,0.270481830063882,2.11460243129432,80,59,"HBEGF;FOSL1;LIF;BIRC3;PLK2;PRKDC;AKR1B1;HLA-B;ANXA9;FOS;CAT;KLK6;NR2F2;ALDH3A2;C3;MT2A;MMP13;PTGS2;TXNRD1;INHBA;SAA2;TNFAIP3;IL1B;ID1;MMP11;FABP5;MATN2;RUNX1;NFKBIA;NAMPT;ATF2;PTGES;RRAD"
"APC/C activator regulation between G1/S and early anaphase",0.0030969764057661,0.0336577751444639,0.413001303073673,2.11327603860451,746,21,"CDC26;ANAPC7;CCNB1;PLK1;UBE2E1;ANAPC5;CDC20;ANAPC4;CDC23;UBE2D1;ANAPC11;CDK1;CDK2;UBE2C"
"Interleukin-4 regulation of apoptosis",0.000114320554835759,0.00217062489374051,0.206609223343826,2.10004953099067,2,137,"MYC;PAWR;ELL2;F3;UPP1;UBE2L6;HSPA8;FOS;ID3;ANXA1;FN1;MXD1;GNAI1;TNFSF10;CPT2;CEBPB;HIST2H2BE;HPCAL1;JAG1;CDKN1A;RAB11B;PTGS2;INHBA;STK17B;CITED2;IFI6;FAT1;CCPG1;DDIT4;CCDC71;ABCD3;SLC11A2;SLC38A1;ACTN1;GBP2;GAS6;MCM4;GADD45B;BCL2L11;RNF219;GATA3;CD9;CASP3;MCM2;RBMS1;HSPB8;IL18;RGS2;ARID5B;S100P;LITAF;NINJ1;MCM7;CTSC;MAD2L1;SPINT2;UBL3;TOP2A;MCM6;GATA6;CYP1B1;MCM3"
