"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Fatty acid metabolism",0.00260013906740555,0.0273868662355198,0.388855430981974,2.05521457434121,616,26,"ACADL;ADH5;ACSL4;ACAA2;ECI1;HADH;ALDH2;ACADM;ACSL5;ACADS;HADHB;ACAT1;ECHS1;HADHA;ECI2;ACADVL;ALDH7A1"
"Signaling by the B cell receptor (BCR)",0.000117150890346767,0.00238096809535753,0.252913456546653,2.05022786435578,8,94,"CDKN1A;PIK3R1;PSMB1;UBB;PSMA2;PSMA5;PSMA6;PSMD8;PSMB6;PSMB4;PSMB5;UBC;PSMB2;PSMA3;PSMA4;PSMD4;PSMB3;PSMA7;PSME1;PSMB7;PSMC2;PSMD13;AKT1;PSMA1;PSMC6;PSMD6;PSMD7;PSME2;PSMC3;PSMD12;PSMC4;KRAS;HRAS;PSMB8;PSMC5;GSK3B;UBA52;CALM1;ITPR1;PSMD10;NFKBIA;ORAI1;NFKBIB;PSMC1;PSMD2;PSMB10;PSMD14;CBL;MDM2"
"Mitotic prometaphase",0.00317637585630642,0.0322782419764096,0.398614960725303,2.04052707632792,784,24,"RANGAP1;PAFAH1B1;NUDC;CLIP1;RAD21;XPO1;SKA2;CKAP5;TAOK1;NDE1;SMC3;AHCTF1;RCC2;PPP1CC;SMC1A;STAG1"
"Glutathione metabolism",0.0023893607203717,0.0265219039961259,0.364822512836645,2.03773835571642,522,30,"GSTO1;GSTM1;MGST1;MGST3;GPX4;IDH2;ODC1;IDH1;RRM1;GCLC;RRM2;GSTT1;SRM;SMS;GSTM2"
"Activation of matrix metalloproteinases",0.00184020427536563,0.0226194024413668,0.803385416666667,2.03308519708389,724,5,"MMP15;MMP14;TIMP2;MMP11;FURIN"
"Integrin beta-4 pathway",0.00404860482166731,0.0397424269228975,0.681818181818182,2.02346480725062,1501,7,"LAMA5;LAMC1;LAMC2;LAMA3;ITGA6;LAMB2;LAMB3"
"Class B GPCRs (secretin family receptors)",0.0045561065998147,0.0438297454902174,0.434631498409683,2.01982261907784,1253,19,"GNG5;RAMP1;GNB2;GNAS;GNB4;WNT7A;FZD1;FZD2;SHH;GNB1;GNG11;WNT7B"
"Aurora B signaling",0.00485334984326242,0.0460748935778136,0.44392062607592,2.01550898522002,1363,18,"NPM1;STMN1;SMC2;SMC4;RHOA;NCL;PSMA3;PEBP1;CBX5"
"GPCR ligand binding",0.00256571318129107,0.027333372263947,0.346547300328904,2.00657571882759,530,33,"GNG5;RAMP1;APP;NPW;ANXA1;GNB2;GNAS;CXCL16;GNB4;WNT7A;FZD1;F2R;S1PR2;FZD2;ADRB2;SHH;GNB1;GNG11;WNT7B"
"Focal adhesion",0.000110499272546456,0.00227786357549337,0.231139740600743,1.98639830874826,5,118,"CCND2;THBS1;PIK3R1;ACTG1;MYL12A;ACTN4;COL4A4;IGF1R;CCND1;VEGFA;LAMA5;CTNNB1;COL4A2;CAV1;LAMC1;RHOA;PPP1CA;LAMC2;COL4A1;PDGFA;MYL12B;THBS3;ITGB1;AKT1;CCND3;VASP;LAMA3;HCK;ROCK2;CAV2;ITGA3;PIK3R3;MYL6;ITGB6;CDC42;HRAS;ERBB2;GSK3B;ITGA6;JUN;CAPN2;RAP1A;ACTN1;ITGAV;FLNA;ITGB3;LAMB2;TLN1;PARVA;ITGA9;PDGFB;COL4A6;RAP1B;PPP1CC;ROCK1;VCL;ILK;ARHGAP5;COL5A2;BAD;PTEN;XIAP;LAMB3;RAC1"
"Cleavage of growing transcript in the termination region",0.00270558687520885,0.028087495402348,0.320559200268805,1.97345130382456,501,39,"SRSF2;SRSF7;SNRPG;U2AF1;SRSF3;SNRPB;SNRPF;ALYREF;MAGOH;SNRPD3;SRSF1;PABPN1;SLBP;RNPS1;SRRM1;SNRPE;NUDT21;RBM8A"
"Apoptotic execution  phase",0.00317312085473433,0.0322782419764096,0.332671822797781,1.96920247913154,631,35,"CDH1;TJP1;HMGB2;CTNNB1;BCAP31;DSP;HMGB1;KPNB1;LMNB1;APC;CASP6;PLEC;SPTAN1;GSN;FNTA;VIM;DBNL;OCLN;LMNA;ROCK1;PRKCD;ACIN1;H1F0;PTK2;HIST1H1C;ADD1"
"Lysine degradation",0.00380104802934848,0.0378269814231024,0.352542428707627,1.96914719820655,831,30,"SETD8;WHSC1;PLOD2;HADH;ALDH2;NSD1;SUV39H1;OGDH;SETD2;ACAT1;ECHS1;HADHA;ASH1L;DOT1L;SUV420H1;WHSC1L1;ALDH7A1;COLGALT1;EHMT1;PLOD3"
"PPAR signaling pathway",0.00508463157227271,0.0479550546326112,0.391452238093544,1.96847246274456,1282,23,"HMGCS2;CD36;UBC;ACADL;FABP5;ACSL4;DBI;ACADM;ACSL5;PPARD;PCK2;ILK;FABP3;ME1;SCP2"
"Beta-oxidation of lauroyl-CoA to decanoyl-CoA",0.00407636974653407,0.0397446050287072,0.770703125,1.95037784141646,1605,5,"ACADL;HADH;HADHB;ECHS1;HADHA"
"Integration of energy metabolism",0.00217473896581992,0.0254336676480381,0.289608947526779,1.94311797082578,331,50,"SEC11C;SLC25A5;DPP4;FASN;GNG5;CTNNB1;SEC11A;AKAP5;TALDO1;PRKAR2A;GNB2;GNAS;SLC25A4;TCF7L2;SPCS2;GNB4;TKT;IQGAP1;GNAI2;RAP1A;ITPR1;SPCS1;PRKAR1A;PRKACA;RAP1B;GNB1;GNG11;PPP2CB"
"Bacterial invasion of epithelial cells",0.00246793269504578,0.02718493800726,0.293100511185006,1.93972130382656,389,48,"CD2AP;PIK3R1;ACTG1;CLTA;ARPC3;CDH1;ARPC1B;CTNNB1;CAV1;RHOA;CBLC;ARHGEF26;WASF2;ITGB1;CAV2;ARPC2;PIK3R3;CTNNA1;CDC42"
"G1 to S cell cycle control",0.00430655741054826,0.0417071298216183,0.320576147764555,1.91738351188545,842,36,"CCND2;CDKN1A;CCND1;E2F1;PCNA;RPA2;CDKN2D;ORC6;MCM6;RBL1;CCND3;CDK4;MCM7;MCM2;CDKN2B;CDK6;CREB3;TFDP2;RPA3"
"Protein metabolism",9.9940035978413e-05,0.00209005031763551,0.191846719522432,1.91670010242262,0,242,"MUC1;EEF1A1;PABPC1;EEF2;FAU;EEF1B2;EIF3F;EEF1G;EIF3E;EIF3I;EIF3H;ATP5A1;PFDN5;EIF3K;SEC11C;CCT4;SRP9;EIF4A1;SSR4;FBXW9;TIMM8B;GALNT18;EEF1D;SEC61B;TUBA1B;SEC11A;CCT5;ATP5B;EIF5A;DDOST;CALR;PDIA3;SSR2;IDH3G;SRP72;HSPD1;EIF1AX;DAD1;ATP5G1;TOMM5;DNAJC19;CCT8;NOP56;TUBA1A;TIMM13;RPN2;SLC25A4;TUBB2A;CCT7;PFDN1;TBCA;SPCS2;SAMM50;SPHK1;TOMM7;TCP1;EIF2S1;SAR1B;CCT3;STT3A;PRKCSH;CYC1;TUBB4B;GAS6;PIGT;SRP14;SEC61A1;RPN1;UBA52;SEC61G;CANX;VDAC1;FURIN;EDEM2;TIMM50;B4GALT4;VKORC1;MTX2;CCT2;EIF4B;EIF4A2;COX17;SSR1;EIF2B2;SEC13;SPCS1;EIF3G;FXN;MLEC;C1GALT1C1;PFDN6;LMAN1;GRPEL1;TUBA1C;EIF4E;TBCB;EIF4G1;DPM3;TIMM17A;TIMM9;SRP68;FBXO6;TOMM20;MAN1A2;GALNT11;DOLK;SEC24D;EIF3D;ALG5"
"Prolactin regulation of apoptosis",0.00207989382020653,0.0248040229963473,0.262231961755902,1.89586566125131,256,63,"EEF1A1;HSP90AB1;FTH1;UQCRH;CCND1;PSMA4;HSPA5;HSP90AA1;TMBIM6;MYL12B;KLHL24;ANK3;DCTN3;SOCS2;KLF6;KLF9;OXA1L;IER3;MID1IP1;VPS29;FNDC3A;EFNA1;CCT2;HNRNPA1;RBX1;MRPL40;EGR1;LMCD1;PSMD2;LDHB;MAP3K5"
"Inhibition of matrix metalloproteinases",0.0039115283408008,0.0386598314779147,0.82892852493165,1.88830347377004,1594,4,"TIMP3;MMP14;TIMP2;HRAS"
"Myometrial relaxation and contraction pathways",0.00234170180633447,0.0261943853220205,0.252798381131482,1.85424421561206,275,66,"GSTO1;ACTG1;YWHAZ;GNG5;RGS10;IGFBP2;CNN2;CALM2;GJA1;RAMP1;YWHAH;PRKAR2A;GNB2;GNAS;PKIG;GNB4;YWHAQ;CAMK2D;SFN;YWHAE;JUN;CALM1;CREB3;CALD1;ITPR1;PRKAR1A;PRKACA;ATP2A2;YWHAG;ETS2;GNB1;PDE4B;GNG11"
"Androgen receptor signaling, proteolysis, and transcription regulation",0.00218556811389932,0.0254336676480381,0.248999175639607,1.84939660818986,244,69,"BAG1;GNB2L1;CDKN1A;PIK3R1;ZMIZ1;CCND1;PRDX1;AES;CTNNB1;CAV1;RHOA;RAN;CALR;AKT1;PSMC3IP;ROCK2;CDC42;PARK7;GAS6;GSK3B;JUN;DSTN;PIAS1;FLNA;UBE2I;FKBP4;ROCK1;TGFB1I1;MDM2;HDAC1;PTEN;STUB1;RAC1;RNF4;SUMO1;FOS"
"APOBEC3G-mediated resistance to HIV-1 infection",0.00157029417157579,0.0198966747847452,0.92163499088779,1.83571290662403,667,3,"PPIA;PSIP1;BANF1"
"Actin cytoskeleton regulation",0.000592830241316781,0.00910057487468207,0.214346322015821,1.8267877523277,33,114,"PIK3R1;TMSB4X;ACTG1;ARPC3;MYL12A;ACTN4;ARHGEF12;ARPC1B;EZR;RHOA;DIAPH3;PIK3C2A;PPP1CA;MYH9;APC;PDGFA;MSN;MYL12B;WASF2;ITGB1;ROCK2;MYH14;ITGA3;ARPC2;PIK3R3;ITGB6;CFL1;PFN1;CDC42;KRAS;IQGAP1;FGFR2;GSN;HRAS;ITGA6;CFL2;F2R;ACTN1;ITGAV;FGF1;SSH2;ITGB3;DIAPH2;RDX;SSH1;ITGA9;PDGFB;PPP1CC;ROCK1;VCL;NCKAP1;GIT1"
"p53 signaling pathway",0.00346617255270703,0.0349768321227709,0.238973298179258,1.78884452032993,375,71,"CTSD;CDKN1A;CCNG1;PRKAB1;BTG2;PERP;CAV1;PRMT1;PYCARD;E2F1;PCNA;APC;FOXA1;BAX;CASP6;HSPA1B;DUSP1;CD82;BNIP3L;MAP4K4;RGCC;CSE1L;MCL1;SFN;JUN;ARID3A;DDX5;PCBP4;BBC3;E2F2"
"Hemostasis pathway",0.000229074082558299,0.0040809123596497,0.186751870307711,1.77086415571903,4,184,"CLU;ATP1B1;PPIA;THBS1;H3F3A;SPARC;PIK3R1;TMSB4X;CD63;CD9;ALDOA;ACTN4;CD36;YWHAZ;VEGFA;GNG5;CAV1;RHOA;BSG;EHD2;PSAP;TGFB2;HSPA5;CAPZB;CBX5;PDGFA;APP;ITGB1;LAMP2;AKT1;F3;PRKAR2A;CALU;C1QBP;TGFB3;GNB2;ITGA3;GNAS;DOCK9;PIK3R3;ATP2B1;GNB4;CFL1;PFN1;CDC42;ESAM;ATP1B3;KRAS;KIF5B;KLC3;GAS6;GNAI2;HRAS;EHD1;ITGA6;KLC4;F2R;AK3;RAP1A;CALM1;ACTN1;ITGAV;F11R;ITPR1;FLNA;ITGB3;ORAI1;GRB14;TLN1;PRKAR1A;SLC7A7;PDGFB;PRKACA;CXADR;ATP2A2"
"Axon guidance",0.00184968086492119,0.0226194024413668,0.185448088301702,1.66290471841955,70,142,"HSP90AB1;CLTA;COL4A4;COL4A3;ARHGEF12;ALCAM;EZR;PRNP;ABLIM1;COL4A2;LAMC1;RHOA;PPP3CA;AGRN;MYH9;SPTBN1;DPYSL2;COL4A1;HSP90AA1;SEMA3E;SEMA3A;MSN;PLXNB2;MYL12B;ITGB1;VASP;NRP1;ROCK2;ANK3;MYH14;COL4A5;MYL6;CFL1;SPTAN1;RHOC;CSNK2B;PFN1;CDC42;NFAT5;KRAS;SEMA3B;GNAI2;EPHA4;DLG1;HRAS;ERBB2;GSK3B;CLTC"
"Passive transport by aquaporins",0.00192039066232902,0.0232867539978217,0.973057399453339,1.59974412703808,839,2,"AQP1;AQP5"
"FSH regulation of apoptosis",0.00469972495927795,0.0449119411671396,0.174221324775508,1.56822244304573,175,144,"CLU;BAG1;ATPIF1;PTP4A1;KRT18;MYRF;NPC2;THBS1;YBX3;CD36;CTNND1;VEGFA;GPRC5A;EZR;TIMP3;ABLIM1;IDH1;PTPRF;ARL4C;RANGAP1;TGFBR2;CSNK1A1;FDX1;PGRMC1;TMBIM6;DNAJC5;DUSP3;TUBA1A;DUSP1;ITGA3;GNAS;ARL6IP5;ATP2B1;PPIH;BNIP3L;MAP4K4;IFITM2;PTPRE;IFITM3;IER3;VLDLR;RASSF2"
"Pathways in cancer",0.00264223311314724,0.0276285679874744,0.165388511455341,1.56073701289061,61,179,"HSP90AB1;CDKN1A;PIK3R1;CDH1;COL4A4;IGF1R;CCND1;CYCS;VEGFA;CKS1B;LAMA5;JUP;CTNNB1;COL4A2;LAMC1;RHOA;E2F1;TGFB2;LAMC2;COL4A1;HSP90AA1;CBLC;TGFBR2;APC;PDGFA;BAX;HSP90B1;ITGB1;AKT1;RUNX1;LAMA3;CDK4;RARA;TGFB3;ITGA3;TCF7L2;PIK3R3;WNT7A;CTNNA1;CDC42;KRAS;TPM3;CDKN2B;FGFR2;HRAS;ERBB2;GSK3B;FZD1;CDK6;BMP4;ITGA6;JUN;MAX;TCEB2;ITGAV;FGF1;FZD2;RALBP1;DAPK2;PIAS1;NFKBIA;LAMB2;CTBP1;TCEB1;RBX1;EPAS1;PDGFB;PPARD;E2F2;CSF1R;SHH;COL4A6;TRAF1;DAPK1"
"Interleukin-2 signaling pathway",0.000998003992015968,0.0137154262902766,0.143061474145317,1.55814593717473,0,428,"BAG1;ATP1B1;PTP4A1;RAB27B;LY6E;CCND2;CTSD;MXD4;MAL;PIK3R1;PSMB1;PDCD4;MGST1;JUND;AHR;SPOCK2;CTSC;SLC39A8;ID2;ICAM1;NME1;DPP4;GPX4;CCND1;TPI1;VEGFA;TMEM243;CTSH;SMC4;UBC;ENPEP;ABLIM1;AHNAK;RGS10;TES;TECR;MTHFD1;RHOA;ODC1;HNRNPAB;PBXIP1;ACAA2;PCNA;NDUFA12;HSP90AA1;TGFBR2;PDIA3;CLIC3;TAGLN2;APP;BHLHE40;PLXNB2;PSAT1;ECI1;EZH2;MACF1;AKT1;RBL1;BTG3;VAMP5;DUSP3;PHLDB2;ARHGDIA;TIMP2;NOP56;CDC25B;ITPKB;ZBTB7A;DNAJC3;RFC5;DUSP1;S100A11;FLOT1;PA2G4;RBM3;CRIP1;GAPDH;PIK3R3;IL18R1;CDIPT;BRD3;PKIG;SAMM50;BNIP3L;FAM53B;PDE7A;FOSL2;IL6ST;CTNNA1;SOCS2;KLF6;NKX2-1;MMD;IFITM3;NFAT5;KRAS;TIA1;SAMHD1;GLS;IER3;ARL6IP1;H1FX;GTF2I;SPAG9;NDUFV2;EPHA4;HRAS;EHD1;SFN;DUSP14;HMHA1;CLTC;GPC3;POLR2M;EIF1;ID3;LIMS1;HPN;VIM;JUN;STK17B;SMARCD3;CTSZ;CHST12;FURIN;ARHGEF18;GADD45G;ZFP36;ACTN1;DDX21;PRRC2B;CBFB;SLC7A1;SNX4;NUMA1;DENND3;NFIX;RRBP1;PKD2;DUSP7;ZFP36L2;MDFIC;TCEB1;BTG1;SLC7A7;CTDSP2;SLC1A5;LPIN2;TNFRSF4;CTSB;BBC3;PPARD;E2F2;PDCD2;CYB5A;TAX1BP3;ADD3;LDHB;ZSWIM6;XBP1;MAT2A;WARS;NR3C1;MFHAS1;NOLC1;PPP1R2;ETS2;MAPKAPK2;ATP6AP2;CBL;GALNT11"
"HIV infection",0.00523511840606042,0.0490537393502934,0.168592585141339,1.54079506307214,169,154,"PPIA;PSMB1;UBB;NPM1;PSMA2;PSMA5;SLC25A5;PSMA6;PSMD8;PSMB6;PSMB4;PSMB5;UBC;PSMB2;PSMA3;PSMA4;PSMD4;SSRP1;PSMB3;PSMA7;PSME1;RANBP1;RAN;LIG1;PSMB7;KPNB1;RANGAP1;PSMC2;PSIP1;BANF1;PSMD13;FEN1;B2M;PSMA1;HCK;PSMC6;PSMD6;SLC25A4;PSMD7;PSME2;GTF2A2;NUP62;XPO1;PSMC3;PSMD12;PSMC4;TSG101;PSMB8;PSMC5;AP1S3;GTF2B;UBA52;TCEB2;ARF1;PSMD10;POLR2J;POLR2G;POLR2K;TCEB1;RBX1;ATP6V1H;POLR2L;PSMC1;PSMD2;PSMB10;PSMD14;AP2B1;NELFE;POLR2F"
