"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Acetylcholine neurotransmitter release cycle",0.000144086163525788,0.00253832367768366,0.720909418996356,2.47695320294787,71,8,"VAMP2;STXBP1;RAB3A;STX1A;RIMS1;SNAP25;SYT1"
"Cell adhesion molecules (CAMs)",0.000282900188399487,0.00438187791814423,0.363990751940177,2.47659404982752,140,34,"NRXN1;NLGN3;NFASC;CNTN1;ALCAM;NCAM1;NEGR1;CNTN2;SDC3;CD4;NRCAM;CDH2;NRXN3;CADM1;NLGN2;L1CAM;GLG1;PTPRF;NLGN1;ITGAV;NRXN2"
"Pertussis toxin-insensitive CCR5 signaling in macrophage",0.000206278475942522,0.003417986374629,0.594642521322919,2.47219058566675,102,12,"CALM2;PRKCA;CALM1;GNAQ;JUN;CALM3;PRKCB;PTK2B"
"cAMP cell motility pathway inferred from amoeba model",0.000278766049102935,0.00436529252716134,0.373798131868408,2.47131689935944,138,32,"ACTB;PDE1B;PDE10A;BRK1;ITPR1;MAP2K1;ABI2;CYFIP2;PLCB4;PDE1A;PDE4A;PDE2A;PDE4B;PDE7B;PRKACA;PLCB1;PTEN;PAK1;PDE4DIP"
"Signaling by ERBB2",0.00021449333466974,0.00351325289545264,0.253190289840427,2.46910539098899,106,73,"ADCY5;UBB;PDE1B;PRKCA;CALM1;PRKAR1B;HSP90AA1;ADCY1;HBEGF;ERBB4;CAMK4;CDC37;ITPR1;MAPK1;MAP2K1;GSK3B;PRKAR1A;PDE1A;UBA52;UBC;PRKCE;FOXO1;PRKACA;STUB1;MAPKAP1;PTEN;ADCY9;CREB1;CUL5;PRKCG;PDPK1;SRC;YWHAB;ADCY2;SOS1;PDE1C;ADCY3;PRKAR2B;RNF41;AKT2;KRAS;ADRBK1;NRAS;PIK3CA;BAD;ERBB2IP;MAP2K2;PIK3R1;FOXO3;RICTOR;AKT3;HRAS;PHLPP1"
"Synaptic proteins at the synaptic junction",0.000230352439232025,0.00368822725736669,0.549712306253936,2.45778046043177,114,14,"NFASC;DLG4;NCAM1;GRIN1;SPTBN1;DLG3;NRXN3;DLG2;GUK1;ADD1;SPTAN1"
"Granule cell survival pathway",0.000316452527113773,0.00474678790670659,0.300134091151966,2.45161697574114,157,50,"ADCY5;POLR2G;GNAQ;POLR2J;ADCY1;JUN;CYCS;NPTX1;MAP2K1;PLCB4;GSK3B;KCNK2;KCNK1;MAPT;PRKACA;MAP2K4;SMPD3;KCNT1;PLCB1;SMPD1;ADCY9;CREBBP;CREB1;KCNV1;MAPK8;CYC1;KCNT2;PLCL2;ADCY2"
"Antigen processing: cross presentation",0.00029239707522816,0.00448027776559277,0.294420815451752,2.44952855285875,145,52,"UBB;PSMB5;PSMA1;PSMB10;PDIA3;PSMA2;PSMA6;PSMD14;PSME1;PSMB4;PSMA4;PSMA3;PSMC6;UBA52;UBC;PSMA5;PSMB3;CALR;PSMD4;PSMC5;PSMB6;B2M;PSMD12;PSMB7;ITGAV;SEC61B;PSMC4;PSMB2"
"Transferrin endocytosis and recycling",0.000306147563125426,0.00464106678142269,0.499740554469321,2.44950961543698,152,17,"ATP6V1D;ATP6V0B;ATP6V0A1;ATP6V1F;ATP6V1E1;ATP6V1G2;ATP6V0D1;TFRC;ATP6V1A;INSR;ATP6V0E2;ATP6V1G1;ATP6V1B2"
"Systemic lupus erythematosus",0.00033055003525867,0.00485601855921243,0.469596333336516,2.42559857063041,164,19,"GRIN2B;ACTN1;TROVE2;H3F3B;HIST1H2BC;H2AFJ;H2AFZ;SNRPB;SNRPD1;ACTN2;SSB;SNRPD3;H2AFV;H3F3A;ACTN4;H2AFX;H2AFY;HIST3H2A"
"Olfactory transduction",0.000372179390466205,0.00536654504927564,0.494285631370573,2.42277196834719,185,17,"GNAL;CALM2;CALM1;GNB1;CALM3;CAMK2B;CAMK2A;PRKACA;CAMK2D;ADRBK2;ARRB2;CAMK2G;PDE1C;ADCY3"
"Unblocking of NMDA receptor, glutamate binding and activation",0.000328502608991757,0.00485601855921243,0.54091092763439,2.41842922861491,163,14,"GRIN2B;AKAP9;GRIA2;DLG4;GRIA3;GRIN1;CAMK2B;CAMK2A;CAMK2D;ACTN2;GRIA1;CAMK2G"
"Semaphorin interactions",0.000372833656054939,0.00536654504927564,0.328121626546336,2.4133593538923,185,40,"HSP90AB1;PIP5K1C;HSP90AA1;SEMA6D;CDK5R1;ARHGEF12;MYH10;PLXNA4;GSK3B;DPYSL3;ROCK2;PLXND1;MYL12B;MYL6;PLXNA2;NRP1;CRMP1;PAK1;CDC42;CFL1;SEMA4A;DPYSL2;PLXNC1"
"Endothelins",0.000408914332447352,0.00582702923737477,0.326391809918131,2.40063642189865,203,40,"ADCY5;GNAL;PRKCA;GNAQ;ADCY1;JUN;GNAS;PRKCB;MAPK1;MAP2K1;PTK2B;PRKCE;PRKCH;PLCB1;ADCY9;PRKCG;CDC42;MAPK8;SRC;GNAO1;JAK2;ADCY2;GNAZ;GNAI1;ADCY3;MAPK14"
"Signaling pathway from G-protein families",0.000525337509298674,0.0071981341418328,0.403719362283349,2.37539618404262,261,25,"PPP3CA;CALM2;PRKCA;CALM1;PRKAR1B;GNAQ;ADCY1;JUN;CALM3;PRKCB;MAP2K1;PRKAR1A"
"GluR2-containing AMPA receptor trafficking",0.000472708116758905,0.00666939669684593,0.514097377392526,2.37438481169629,235,15,"PRKCA;GRIA2;NSF;GRIA3;PRKCB;AP2A2;AP2B1;PRKCG;GRIP1;GRIA1;AP2S1;AP2M1;GRIA4;PICK1"
"Disease",0.000244277151607283,0.00386772156711532,0.119269250337693,2.3721033340601,120,375,"ADCY5;UBB;ACTB;CPE;PDE1B;PRKCA;POLR2G;CALM1;MYO5A;PRKAR1B;PSMB5;ATP6V1D;ITM2B;EXTL3;PSMA1;PSMB10;PSMA2;PSMA6;HSP90AA1;ATP6V0B;ATP6V0A1;CANX;POLR2J;ADCY1;VAMP2;NPM1;SPRY2;VAMP1;CLTA;TSG101;APP;SLC25A5;BCR;CLTC;LDHB;FGFR1;CAMK4;SPCS1;CDC37;PPIA;SNCA;ATP6V1F;ITPR1;BRAF;MAPK1;PSMD14;MAP2K1;PSME1;PCSK2;POLR2E;EXOC4;STX1A;PSMB4;GSK3B;AP1S2;PSMA4;PRKAR1A;PSMA3;PDE1A;PSMC6;UBA52;UBC;TCEB1;CD4;PSMA5;BANF1;ATP6V1E1;FGFR1OP;PSMB3;PRKCE;FOXO1;HSPA5;TSPYL2;ATF6;ATP6V1G2;GTF2A2;CALR;POLR2I;SYT2;PRKACA;FGF9;PSMD4;ATP6V0D1;PSMC5;EPS15;SNAP25;STX12;TAF9;SYT1;RANBP1;MAPKAP1;SLC25A4;AP2A2;SH3GL2;PSMB6;PTEN;HIST1H2BC;MYO18A;HSP90B1;ADCY9;FAU;RANBP2;POLR2K;B2M;ATP6V1A;RAN;CCNH;CREB1;IGFBP5;PSMD12;PDIA6;VPS28;PCSK1;H2AFZ;CUL5;AP2B1;NELFB;RBX1;WFS1;PRKCG;GTF2B;PDPK1;ARHGEF7;ATP6V0E2;ADD1;PSMB7;CDC42;ATP6V1G1"
"G alpha (12/13) signaling events",0.000567291154668024,0.00755504575141995,0.308108081538194,2.36951380623784,282,44,"ARHGEF9;GNB2;GNG3;RASGRF2;ARHGEF12;GNB1;GNB5;GNG7;GNG4;ROCK2;FGD4;GNG2;KALRN;ARHGEF2;NGEF;ABR;ARHGEF7;CDC42;RASGRF1;ARHGEF17;RHOB;PREX1;TIAM2;SOS1;ITSN1;PIK3CA;ARHGEF4;TIAM1;MCF2L;ARHGEF3;TRIO;PIK3R1"
"Collecting duct acid secretion",0.000478646172332649,0.00668696858405907,0.569724744872852,2.36859642590408,238,12,"ATP6V1D;ATP6V0A1;ATP6V1F;ATP6V1E1;ATP6V1G2;ATP6V0D1;ATP6V1A;ATP6V0E2;ATP6V1G1;ATP6V1B2"
"Oncostatin M",0.000519483645290951,0.00718703101494762,0.238772556382717,2.35775245331618,258,75,"TPM1;PCDH1;TIMP2;CDK5R1;SYNE1;JUN;ARHGEF12;DHCR24;TCEAL3;CCND1;RRAGB;LPL;CTSB;PLCB4;GRIK2;PDGFA;PGK1;TGFA;HMGCS1;HSPA5;CHL1;ZBTB18;MLLT11;JUNB;SYNM;BEX1;NOMO1;NEDD4L;ATP2B4;B2M;MGLL;ACSL3;ITGAV;H1F0;CDH8;SOD2;MT3;SRM;KRT10;RAD23A;DNAJC3;ACSL5;PTPRZ1;NUAK1;NRAS;PTTG1;KIF5B"
"PIP2 hydrolysis",0.000560840138527514,0.00755504575141995,0.509178669298273,2.35166750889386,279,15,"DGKB;DGKE;DGKG;DGKZ;ITPR1;RASGRP1;PRKCE;PRKCH;MGLL;DGKH;RASGRP2;DGKI"
"DARPP-32 events",0.000623225260862856,0.00822311108082936,0.42448381863305,2.3499594849134,310,22,"PPP3CA;PPP1R1B;CALM1;PRKAR1B;PPP1CA;CALM3;PRKAR1A;PDE4A;PDE4B;PRKACA;PPP3R1;PPP2R5D"
"CD8/T cell receptor downstream pathway",0.00066760893753947,0.00863995239581116,0.378405792477091,2.34823624363495,332,28,"PPP3CA;PRKCA;JUN;CALM3;BRAF;PRKCB;MAPK1;MAP2K1;EGR1;PRKCE;PPP3R1;JUNB;B2M;EGR4;PPP3CB;ELK1;MAPK8"
"Wnt/calcium/cyclic GMP pathway",0.000659434930408569,0.00862105298928634,0.413890958185634,2.34022736605169,328,23,"PPP3CA;PRKCA;ITPR1;PRKCB;PLCB4;CAMK2B;PRKCE;CAMK2A;PRKCH;CAMK2D;PPP3R1;PLCB1;FZD3;PRKCG;PLCL2;CAMK2G;PRKCZ"
"Protein folding",0.000689541815499457,0.00877318827756005,0.317239393418847,2.33331970705191,343,40,"ACTB;CCT3;TUBB2A;TUBB4A;TBCA;TBCB;CCT6A;TUBA1B;TUBA1A;PFDN4;VBP1;TUBB4B;TUBB3;PFDN2;FBXW7;PFDN1;CCT8;CCT4;CCT5;FBXL3;TUBB2B;USP11;ARFGEF2;NOP56;PFDN5;XRN2;CCT7"
"Antigen processing and presentation",0.000739609390032711,0.00924511737540889,0.411831120875571,2.32858060850048,368,23,"HSP90AB1;PSMB5;PDIA3;HSP90AA1;CANX;PSME1;CTSB;HSPA8;CD4;HSPA5;CALR;PSMB6;B2M;CREB1"
"Iron uptake and transport",0.000717193409833964,0.00904425317710972,0.450236846048311,2.32560131477288,357,19,"ATP6V1D;ATP6V0B;ATP6V0A1;ATP6V1F;FTH1;ATP6V1E1;ATP6V1G2;ATP6V0D1;TFRC;ATP6V1A;ATP6V0E2;ATP6V1G1;ATP6V1B2;HMOX2"
"NCAM signaling for neurite out-growth",0.000811929143645301,0.00997412956633236,0.322512148070556,2.31476090270403,404,38,"NCAM1;FGFR1;GFRA1;MAPK1;MAP2K1;CNTN2;SPTBN1;CACNA1I;CACNB2;NCAN;CACNA1C;CACNB1;CREB1;SPTBN4;SPTAN1;SRC;YWHAB;CACNB4;SPTBN2;SPTB;PRNP;SOS1;AGRN;KRAS;CACNB3;NRAS;PTK2;MAP2K2;CACNA1D;HRAS"
"ADP signalling through P2Y purinoceptor 12",0.000845266208780754,0.0102949089530989,0.498054709977351,2.3002909385805,421,15,"GNB2;GNG3;GNAS;GNB1;GNB5;GNG7;GNG4;GNG2;PLCB1"
"Norepinephrine neurotransmitter release cycle",0.000673006818200027,0.00863995239581116,0.6316145291674,2.29316554244847,335,9,"VAMP2;STXBP1;RAB3A;STX1A;RIMS1;SNAP25;SYT1"
"Dilated cardiomyopathy",0.00093613063332144,0.0111383236497225,0.297153095284366,2.28526417849033,466,44,"ATP2A2;ADCY5;ACTB;TPM1;ADCY1;GNAS;CACNG2;CACNA2D1;PRKACA;CACNB2;ADCY9;CACNA1C;RYR2;CACNB1;CACNG4;ITGAV;SGCB;CACNB4;DAG1;CACNG5;ADCY2;CACNA2D3;ACTG1;CACNG7;ADCY3;TPM3;CACNA2D2;CACNB3"
"Class A GPCRs (rhodopsin-like)",0.00102623308318902,0.0118892857198728,0.403255939701122,2.28009471322684,511,23,"CNR1;GPR83;ADORA2A;P2RY1;MCHR1;GPR6;OPRK1;HTR1B;OPRL1;GPR22;CHRM1;ADORA1;ADRA2C;GPR12;HRH3;NPY1R"
"Ligand-gated ion channel transport",0.000937964096818738,0.0111383236497225,0.527334185783953,2.27555060825519,467,13,"ARHGEF9;GABRA4;GABRG2;GABRA1;GABRA2;GLRA2;GABRB3;GLRB;GABRG3;GABRB1;GABRA3"
"Calcineurin-dependent NFAT signaling role in lymphocytes",0.00100228119199298,0.0118037247817355,0.295780967719154,2.27471179312784,499,44,"PPP3CA;AKAP5;PRKCA;YWHAG;YWHAE;CALM3;CAMK4;PRKCB;FKBP1A;GSK3B;YWHAQ;PRKCE;PRKACA;PRKCH;PPP3R1;CREBBP;RAN;PPP3CB;YWHAH;PRKCG;MAPK8;YWHAB;YWHAZ;FKBP8;RCAN2;MAPK14;PRKCZ;CSNK1A1;EP300;MEF2D;BAD;CHP1"
"Signaling by NOTCH",0.00108742670383543,0.0123966644237239,0.257077019121408,2.26983034688681,542,59,"ATP2A2;UBB;RAB6A;CNTN1;JUN;CCND1;SNW1;TNRC6B;UBA52;UBC;MIB1;HDAC2;NCOR1;ARRB2;DNER;AGO2;TNRC6C;TNRC6A;CREBBP;SEL1L;FBXW7;RBX1;TFDP2;PSEN2;TLE4;HDAC11;DLK1;ADAM10;TBL1X;HDAC4;AGO3;TLE1;PSEN1;DTX1;POGLUT1;PSENEN;HDAC5;EP300"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.00107916194449738,0.0123966644237239,0.324412577903743,2.26836669750639,537,36,"ATP2A2;ACTB;ACTN1;CACNG2;CACNA2D1;CDH2;CACNB2;CACNA1C;RYR2;CACNB1;CACNG4;ITGAV;ACTN2;SGCB;CACNB4;DAG1;CACNG5;CACNA2D3;ACTG1;CACNG7;CACNA2D2;CTNNB1;CACNB3;ACTN4;CACNG3;ITGB8;CACNA1D;DMD;EMD"
"Epithelial cell signaling in Helicobacter pylori infection",0.00112529712056325,0.0125277218500206,0.323847513071216,2.26441563538568,560,36,"ATP6V1D;ATP6V0B;ATP6V0A1;JUN;HBEGF;ATP6V1F;ATP6V1E1;ATP6V1G2;MAP2K4;ATP6V0D1;MAPK10;ATP6V1A;GIT1;ATP6V0E2;PAK1;CDC42;ATP6V1G1;MAPK8;SRC;ATP6AP1;ATP6V1B2"
"NFAT involvement in hypertrophy of the heart",0.00112447835028403,0.0125277218500206,0.300539161912067,2.26147105765043,560,42,"PPP3CA;ATP2A2;CALM2;CALM1;PRKAR1B;MEF2C;CAMKK2;CALM3;HBEGF;CAMK4;MAPK1;MAP2K1;GSK3B;PRKAR1A;CAMK2B;CALR;CREBBP;PPP3CB;YWHAH;PDPK1;CAMK1;MAPK8"
"Recycling pathway of cell adhesion molecule L1",0.00111453720693374,0.0125277218500206,0.461240899602009,2.26080114672239,556,17,"DNM1;CLTA;DNM3;CLTC;MAPK1;L1CAM;AP2A2;SH3GL2;AP2B1;RDX;DPYSL2;SRC;AP2S1;AP2M1"
"NGF signaling via TRKA from the plasma membrane",0.00101354945017451,0.0118385898893334,0.198948556696729,2.25302187823425,504,101,"ADCY5;PDE1B;PRKCA;CALM1;PRKAR1B;DNM1;MEF2C;NTRK2;ADCYAP1R1;ADCY1;RIT2;CLTA;DNM3;KIDINS220;CLTC;CAMK4;ITPR1;BRAF;MAPK1;MAP2K1;GSK3B;PRKAR1A;PDE1A;ADORA2A;PRKCE;FOXO1;PRKACA;PPP2R5D;MAPKAP1;AP2A2;SH3GL2;PTEN;ADCY9;CREB1;AP2B1;ELK1;PRKCG;PDPK1;MEF2A;SRC;DUSP3;YWHAB;ADCY2;SOS1;PDE1C;ADCY3;PRKAR2B;MAPK14;AKT2;AP2S1;KRAS;ADRBK1;AP2M1;DNAL4;NRAS;PIK3CA;BAD;DUSP6;MAP2K2;PIK3R1;FOXO3;RAPGEF1;RICTOR;AKT3;HRAS;PPP2CA;DUSP7;PHLPP1"
"Phototransduction",0.000893134280536281,0.0107857317776627,0.694435335564238,2.2428558175421,445,7,"RGS9;CALM2;CALM1;GNB1;CALM3;ARRB2"
"Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling",0.00131143596222102,0.0143753557397304,0.344245183894234,2.24179982140226,653,31,"CALM2;PRKCA;CALM1;GNAQ;MEF2C;JUN;CALM3;PRKCB;MAPK1;MAP2K1;PTK2B;CAMK2B;MAP2K4;ELK1;MEF2A;PAK1;MAPK8;SRC"
"Gap junction pathway",0.0014279219829891,0.0154150668618142,0.262817814667045,2.22563953253656,712,54,"ADCY5;PRKCA;GRM5;GNAQ;TUBB2A;TUBB4A;ADCY1;GNAS;GRM1;ITPR1;PRKCB;MAPK1;MAP2K1;TUBA1B;PLCB4;PDGFA;TUBA1A;TUBB4B;PRKACA;TUBB3;PLCB1;ADCY9;GUCY1B3;PRKCG;SRC;GUCY1A3;ADCY2;GNAI1;SOS1;ADCY3;TUBB2B"
"Oocyte meiosis",0.0014204317470508,0.0154150668618142,0.23857342401009,2.21927420644802,707,66,"PPP3CA;ADCY5;CALM2;CALM1;CPEB1;YWHAG;ADCY1;PPP1CA;YWHAE;ANAPC13;CALM3;ITPR1;MAPK1;MAP2K1;YWHAQ;CAMK2B;ANAPC11;CAMK2A;PRKACA;CAMK2D;PPP3R1;PPP2R5A;PPP1CB;PPP2R5D"
"G alpha s pathway",0.00156290439398834,0.0161386866770535,0.244707240124656,2.21038481887223,778,62,"RGS9;ADCY5;PDE1B;PDE10A;RGS17;RGS8;RGS4;ADCY1;BRAF;MAPK1;MAP2K1;PDE1A;PDE4A;PDE2A;PDE4B;PDE7B;PRKACA;MAP2K4;MAPK10;RGS2;RGS10;RGS20;ADCY9;CACNA1C;CREB1;MAPK8;SRC;RGS14;MAPK4;ADCY2;RAPGEF4;PDE1C;ADCY3;GRK6;MAPK14;ADRBK1;PDE8B"
"Rho GTPase cycle",0.00152577782589692,0.0161386866770535,0.240999114369985,2.20974308450222,760,64,"CHN1;ARHGEF9;SRGAP1;SRGAP3;RASGRF2;ARHGEF12;BCR;ARHGAP20;DLC1;CHN2;ARHGDIB;MYO9A;ARHGAP10;ARHGDIG;FGD4;KALRN;ARHGAP26;ARHGAP5;ARHGEF2;NGEF;ABR;GDI2;RAC3;ARHGEF7;ARHGAP44;CDC42;ARHGAP32;RASGRF1;RHOBTB2;ARHGEF17;RHOQ;RHOB;PREX1;TIAM2;SOS1;ITSN1;ARAP2;ARHGEF4;TIAM1;MCF2L;GDI1;ARHGEF3;TRIO"
"Vibrio cholerae infection",0.00160180589079653,0.016304095674179,0.307867760303733,2.20965398983431,798,38,"ACTB;PRKCA;ATP6V1D;ATP6V0B;ATP6V0A1;GNAS;ATP6V1F;PRKCB;ATP6V1E1;ATP6V1G2;PRKACA;ATP6V0D1;ADCY9;ATP6V1A;PRKCG;ATP6V0E2;ATP6V1G1;SEC61B;ATP6AP1;ATP6V1B2;SLC12A2;ACTG1;ERO1L;ADCY3"
"PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase",0.00146798177539679,0.0157283761649656,0.53121554497427,2.20849673905519,732,12,"PRKCA;GNAQ;GNB1;CACNA1A;PRKCB;CAMK2B;PLCB1;ARHGAP5"
"Thymic stromal lymphopoietin (TSLP) pathway",0.00168480351304571,0.0167891259167142,0.42647223689862,2.20285035209922,840,19,"PSMA1;PSMB10;PSMA2;PDCD5;PSME1;PSMB4;PSMA4;PSMA5;PSMC5;TFRC;NME1;PSMB2;IDO1;PDCD6;PSMB1"
"Phagosome",0.00167254561442516,0.0167843485954637,0.253470097783414,2.20214226809507,834,57,"ACTB;LAMP1;ATP6V1D;TUBB2A;ATP6V0B;ATP6V0A1;CANX;TUBB4A;ATP6V1F;TUBA1B;TUBA1A;ATP6V1E1;TUBB4B;ATP6V1G2;CALR;TUBB3;DYNC1I1;ATP6V0D1;TFRC;STX12;ATP6V1A;ATP6V0E2;ATP6V1G1;DYNC1H1;ITGAV;SEC61B;ATP6AP1;ATP6V1B2;CTSL;STX7;ACTG1;HGS"
"p75 neurotrophin receptor-mediated signaling",0.00157650249111462,0.01616198597006,0.222487264942401,2.19694383096836,785,75,"UBB;ARHGEF9;SQSTM1;LINGO1;RASGRF2;ARHGEF12;CYCS;APP;NGFRAP1;YWHAE;SORT1;UBA52;UBC;MAGED1;HDAC2;FGD4;KALRN;MAPK10;ARHGEF2;NGEF;BEX1;ABR;ARHGEF7;MAPK8;SORCS3;PSEN2;RASGRF1;NDN;RTN4;ARHGEF17;MAGEH1;RHOB;PREX1;TIAM2;IRAK1;SOS1;PSEN1;PRKCZ;ITSN1;XIAP;PSENEN;PIK3CA;ARHGEF4;TIAM1;MCF2L;BAD;ARHGEF3;TRIO;PIK3R1"
"G13 signaling pathway",0.00183668553534867,0.0178046046794004,0.365941026536957,2.1928247322213,914,26,"CALM2;CALM1;IQGAP2;CFL2;CALM3;PAK3;ARHGDIB;ARHGDIG;ROCK2;PPP1CB;MAPK10;CIT;PFN1;CDC42;CFL1"
"PKA activation in glucagon signaling",0.00164744975979701,0.0166497582107145,0.507819510419233,2.19134095033196,821,13,"ADCY5;PRKAR1B;ADCY1;GNAS;PRKAR1A;PRKACA;ADCY9;CREB1;ADCY2;ADCY3;PRKAR2B"
"MicroRNAs in muscle cell differentiation",0.00179498685813193,0.0175195635125891,0.424213443659068,2.19118304282898,895,19,"PRKCA;ID2;PRKAR1B;MEF2C;PRKCB;PRKAR1A;PRKCE;PRKACA;PRKCH;PRKCG;MEF2A;PRKAR2B;EZH2;PRKCZ;MEF2D;SRF"
"LKB1 signaling events",0.00196144103743785,0.0186483828386805,0.325953391768531,2.18711539944719,977,33,"YWHAG;HSP90AA1;YWHAE;CDC37;GSK3B;YWHAQ;MAPT;PRKACA;SMARCD3;CTSD;MAP2;CREB1;MARK2;YWHAH;PSEN2;YWHAB;SMAD4;BRSK1;BRSK2;RPTOR;YWHAZ"
"Activation of calcium-permeable kainate receptor",0.00153691907760841,0.0161386866770535,0.634593836523577,2.18038382427626,767,8,"CALM1;DLG4;NCALD;GRIK2;GRIK5;DLG3"
"Insulin regulation of blood glucose",0.00196298766722952,0.0186483828386805,0.432342649754811,2.17614297007607,979,18,"YWHAG;VAMP2;YWHAE;CALM3;GSK3B;YWHAQ;INSR;YWHAH;YWHAB;RHOQ;PPP1CC;YWHAZ;PRKCZ;AKT2;LNPEP"
"Post-chaperonin tubulin folding pathway",0.00185450357983277,0.0178558621706872,0.52276353929603,2.17335803282668,925,12,"TUBB2A;TUBB4A;TBCA;TBCB;TUBA1B;TUBA1A;TUBB4B;TUBB3"
"Degradation of beta-catenin by the destruction complex",0.00205602981844415,0.0194029304058471,0.241829056316766,2.16867217718146,1025,61,"UBB;PSMB5;PSMA1;PSMB10;PSMA2;PSMA6;APC;PSMD14;PSME1;PSMB4;GSK3B;PSMA4;PSMA3;PSMC6;UBA52;UBC;CD4;PSMA5;PSMB3;PPP2R5A;PSMD4;PPP2R5D;PSMC5"
"Class C GPCRs (metabotropic glutamate and pheromone receptors)",0.0017261922641755,0.0169643032858627,0.666245729655806,2.15181030420489,861,7,"GRM5;GABBR2;GRM1;GABBR1;GRM3;GRM4"
"Apoptosis regulation",0.00234556995747528,0.0218459947019756,0.247195288739177,2.14762687420294,1170,57,"UBB;PSMB5;PSMA1;PSMB10;PSMA2;PSMA6;PSMD14;PSME1;PSMB4;PSMA4;PSMA3;PSMC6;UBA52;UBC;PSMA5;SHFM1;ARHGAP10;MAGED1;POMP;PSMB3;PSMD4;PSMC5"
"Proteasome complex",0.00256381987110741,0.0231230589641017,0.370666840008991,2.1390158109654,1278,24,"PSMB5;PSMA1;PSMA2;PSMA6;PSMD14;PSMB4;PSMA4;PSMA3;PSMA5;PSMB3;PSMD4;PSMB6;PSMD12;PSMB7;PSMB2;PSMB1;PSMA7;RPN1"
"G alpha q pathway",0.0024968513601322,0.0229079428120368,0.333494196601724,2.13819593293178,1244,30,"RGS9;PRKCA;RGS17;RGS8;GNAQ;RGS4;ITPR1;PRKCB;PRKCE;PRKCH;RGS2;RGS10;RGS20;PRKCG;PDPK1;PLD5;RGS14;GRK6;PRKCZ;AKT2"
"Signal amplification",0.00250781689731772,0.0229079428120368,0.424563589219967,2.13698803612195,1251,18,"GNB2;GNAQ;GNG3;GNB1;GNB5;GNG7;GNG4;GNG2;P2RY1;SRC;GNAI1;MAPK14;GNAI2;GNA13;GNA11;GNG13;GNB4"
"G-protein activation",0.00254381062832122,0.0230887270404952,0.46226945685811,2.13501493207763,1269,15,"GNB2;GNG3;GNB1;GNB5;GNG7;PDYN;GNG4;GNG2;GNAO1;GNAZ;GNAI1"
"HIF-1 degradation in normoxia",0.00238822849992781,0.0220988676129684,0.223037170936065,2.13307339366373,1190,70,"PSMB5;PSMA1;PSMB10;PSMA2;PSMA6;HSP90AA1;MAPK1;PSMD14;PSME1;PSMB4;PSMA4;PSMA3;CAMK2B;PSMC6;TCEB1;PSMA5;PSMB3;CAMK2A;CAMK2D;PSMD4;PSMC5;MAPK10;SETD2;LAMTOR5;PSMB6;APEX1;CREBBP;PSMD12;PSMB7;MAPK8;PSMC4;PSMB2;MAPK4;OS9;PSMC2;CAMK2G;MAPK14;PRKCZ;PSMB1;PSMA7;PSMD8;PSMD6;PSMG3;PSME2;MAPK6;PSMD9"
"Angiotensin II-stimulated signaling through G-proteins and beta-arrestin",0.00279749168272634,0.0250718594206606,0.299564047676523,2.1223581019847,1394,37,"PRKCA;GNAQ;ITPR1;PRKCB;MAPK1;MAP2K1;PLCB4;EGR1;PRKCE;PRKCH;ADRBK2;MAP2K4;PLCB1;MAPK10;ARRB2;ELK1;PRKCG;MAPK8;MAPK4;PLCL2;GRK6;MAPK14;PRKCZ;ADRBK1"
"Signal transduction by L1",0.00297647681354628,0.0261819719710089,0.373216584831788,2.11024582203114,1484,23,"CLTA;NCAM1;CLTC;FGFR1;MAPK1;MAP2K1;CSNK2B;L1CAM;AP2A2;NRP1;SH3GL2;AP2B1;PAK1;ITGAV"
"Taste transduction",0.00296600410554248,0.0261819719710089,0.506129418277266,2.10420267324704,1480,12,"GNG3;GNAS;GNB1;CACNA1A;PDE1A;KCNB1;PRKACA;GRM4;CACNA1B"
"Long-term depression",0.00342975123779742,0.0299840215574315,0.280600277815047,2.08803407068102,1710,41,"PRKCA;GRIA2;GRM5;GNAQ;GRIA3;GNAS;CACNA1A;GRM1;ITPR1;BRAF;PRKCB;MAPK1;MAP2K1;PLCB4"
"Calcineurin in effects in keratinocyte differentiation",0.00355332287767075,0.0308749091504928,0.451137319453425,2.08360059086962,1773,15,"PPP3CA;CALM2;PRKCA;CALM1;GNAQ;CALM3;PRKCB;CAMK2B"
"Thrombin signaling through protease-activated receptors",0.00363932558120872,0.031430539110439,0.301419220822318,2.07951858270139,1813,35,"PRKCA;GNB2;GNAQ;GNG3;ADCY1;GNB1;PRKCB;MAPK1;PTK2B;GNB5;GNG7;GNG4;GNG2;PLCB1;ARRB2"
"eIF4E and p70 S6 kinase regulation",0.00376201448255255,0.0319961083298266,0.383100994432742,2.07424788059351,1875,21,"PRKCA;EIF4G3;PABPC1;PRKCB;MAPK1;PTEN;EIF4E;PDPK1;EIF4G2;PSMC4;EIF4A2;MAPK14;PIK3CA;EIF4G1;PDK2;PIK3R1;EIF4A1;PPP2CA"
"Non-class A, B, C GPCRs",0.0037270314925149,0.0319940956435767,0.497679596741257,2.06907304745874,1860,12,"GPR88;LPHN3;GPR83;CELSR2;GRM1;LPHN2;ADORA2A;GPR162"
