"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Stabilization of p53 Homo sapiens R-HSA-69541",7.68929112425126e-06,0.000243141207571859,0.511242340757459,3.73481489815898,0,49,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;TP53;PSME1;PSMF1;PSMD7;CHEK2;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Degradation of AXIN Homo sapiens R-HSA-4641257",7.68929112425126e-06,0.000243141207571859,0.509034519644355,3.71868594613698,0,49,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;AXIN1;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;TNKS2;PSMA6;PSMB4;PSMD5;RNF146;PSMD13;PSMD3;PSMD11;PSMD4"
"CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827",8.50383522968859e-06,0.000243141207571859,0.490202327946929,3.71248686477337,0,54,"UBA52;CDT1;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;GMNN;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;CDC6;ORC5;ORC1;PSME1;MCM8;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;ORC6;PSMD11;PSMD4"
"Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656",1.07757459510135e-05,0.000243141207571859,0.453430146116204,3.69078392352612,0,66,"MYC;UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;WEE1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;CCNE2;PSMA7;PSMC5;CDK4;PSME1;PSMF1;PSMD7;CKS1B;CDK2;PSMD14;PSMD8;CCNE1;PSMA6;CCNH;SKP2;PSMB4;CDC25A;PSMD5;MNAT1;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4"
"Autodegradation of Cdh1 by Cdh1:APC/C Homo sapiens R-HSA-174084",9.60135187034335e-06,0.000243141207571859,0.465476219760297,3.66129710721473,0,60,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;PSMC4;PSMA5;UBB;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;ANAPC4;CDC23;UBE2D1;ANAPC11;PSME1;PSMF1;PSMD7;UBE2C;PSMD14;PSMD8;PSMA6;PSMB4;ANAPC16;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768",7.85003297013847e-06,0.000243141207571859,0.493932717829492,3.63616376047977,0,50,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;VCP;PSMC4;PSMA5;UBB;PSMC1;DERL2;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;ERLEC1;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4;OS9"
"Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390",7.85003297013847e-06,0.000243141207571859,0.493932717829492,3.63616376047977,0,50,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;VCP;PSMC4;PSMA5;UBB;PSMC1;DERL2;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;ERLEC1;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4;OS9"
"Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585",7.23678021174819e-06,0.000243141207571859,0.502002704429364,3.57910901920219,0,46,"RBX1;UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534",7.23678021174819e-06,0.000243141207571859,0.501623372180729,3.57640450892687,0,46,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229",7.23678021174819e-06,0.000243141207571859,0.501180354897712,3.57324594595635,0,46,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;CDK4;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815",7.23678021174819e-06,0.000243141207571859,0.501180354897712,3.57324594595635,0,46,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;CDK4;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"mRNA Splicing - Minor Pathway Homo sapiens R-HSA-72165",7.68929112425126e-06,0.000243141207571859,0.486310953332106,3.55268186698236,0,49,"YBX1;POLR2F;SNRPE;SNRNP35;SNRPG;POLR2K;SRSF1;GTF2F2;SNRPD3;EFTUD2;PDCD7;SNRPD1;LSM2;SNRPF;SRSF2;SNRNP25;ZMAT5;SF3B4;RNPC3;SF3B6;POLR2G;SNRPB;POLR2L;SF3B2;POLR2I;SNRNP48;SF3B5;SRSF7;POLR2J;SF3B3;TXNL4A;SF3B1;POLR2H;POLR2C;SNRNP40;SRSF6;PRPF6;NCBP1;POLR2D;PRPF8;POLR2A;POLR2E;SNRPD2"
"Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978",6.52720211481349e-06,0.000243141207571859,0.519811995490004,3.54009715980053,0,41,"PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Mitotic Prometaphase Homo sapiens R-HSA-68877",2.06432434664134e-05,0.00030655216547624,0.376013624072996,3.51731882537939,0,101,"CDCA5;SKA2;PPP1CC;SPC25;PPP2R5C;CCNB2;SMC2;AURKB;CCNB1;CENPE;CENPF;PMF1;PLK1;CENPP;SPC24;PAFAH1B1;CENPH;KIF2C;NUDC;CENPA;CENPN;CDC20;STAG2;ITGB3BP;NUP37;CENPK;MAD1L1;NSL1;SMC4;NUP43;BUB3;ERCC6L;NUF2;NUP133;TAOK1;RAD21;RANGAP1;KNTC1;MAD2L1;BIRC5;SMC3;CDK1;ZWINT;BUB1;NUP85;NDC80;PPP2R1B;RANBP2;CENPO;NCAPG;SKA1;DSN1;CKAP5;SPDL1;CENPM;PPP2R1A;NUP98;MAPRE1;CENPU;KIF18A;CLASP2;CENPI;PPP2CA;SMC1A;SEC13;CLIP1;NDE1;INCENP;CSNK2B;BUB1B;CENPL;PDS5B;NCAPD2;CDCA8;NCAPH;PPP2R5E;CENPT;NUP107;XPO1;ZW10;CENPC;PPP2R5D;CENPQ;CSNK2A1;STAG1"
"TNFR2 non-canonical NF-kB pathway Homo sapiens R-HSA-5668541",1.0363660859562e-05,0.000243141207571859,0.43454705389328,3.498764603886,0,64,"TNFRSF12A;UBA52;BIRC3;PSME2;RELB;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;BIRC2;PSME3;PSMB1;UBC;PSMD2;PSMC6;UBE2M;PSMC2;TNFRSF1A;PSMA1;PSMC4;LTBR;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5"
"Mitochondrial translation elongation Homo sapiens R-HSA-5389840",1.4903129657228e-05,0.000248664579112175,0.394887207548032,3.47122128756193,0,83,"MRPL51;MRPL13;MRPS18C;PTCD3;MRPL40;MRPL22;MRPL50;MRPS14;MRPS18A;TUFM;GADD45GIP1;MRPS17;MRPS18B;MRPL44;MRPL2;MRPL47;MRPL28;MRPS23;MRPS36;MRPS30;MRPL23;MRPS7;CHCHD1;TSFM;MRPL46;MRPS35;MRPL42;MRPS11;MRPL27;MRPS34;MRPL21;MRPL1;MRPS12;MRPL3;MRPL33;MRPS10;MRPS31;MRPL35;MRPS21;MRPL36;MRPL39;MRPL12;MRPL18;MRPS33;MRPL4;AURKAIP1;MRPL49;MRPS26;GFM1;MRPL41;MRPL24;MRPL11;MRPL52;MRPS22;DAP3;MRPS15"
"Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346",8.3346529867229e-06,0.000243141207571859,0.46108907978343,3.46858529445224,0,53,"P4HB;UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;VCP;PSMC4;PSMA5;UBB;PSMC1;DERL2;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;ERLEC1;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4;OS9"
"Degradation of DVL Homo sapiens R-HSA-4641258",7.85003297013847e-06,0.000243141207571859,0.470281307599066,3.46205016634082,0,50,"RBX1;UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"G2/M Transition Homo sapiens R-HSA-69275",6.37999234400919e-05,0.000712352528635612,0.323697707545966,3.46028155254008,0,166,"PHLDA1;HSP90AB1;DYNLL1;UBA52;CSNK1E;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;TUBB4B;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;GTSE1;PSME3;PSMB1;UBC;PSMD2;TUBA4A;PSMC6;CCNB2;PSMC2;PSMA1;CETN2;WEE1;PSMC4;HMMR;CCNB1;PSMA5;CENPF;TPX2;UBB;OFD1;PLK1;PSMC1;CDKN1A;PAFAH1B1;PSMB7;PSMB5;AURKA;PSMC3;TUBA1A;CEP131;PSMB9;CSNK1D;TUBB;PSMA7;PSMC5;NEK2;CEP57;TP53;OPTN;FGFR1OP;HAUS2;CEP41;MYBL2;NEDD1;PKMYT1;AJUBA;PSME1;PSMF1;LIN9;BORA;PSMD7;CDK1;CDK2;PPP2R1B;HAUS7;YWHAG;PSMD14;PSMD8;CKAP5;PSMA6;CCNH;TUBG1;CENPJ;HSP90AA1;PPP2R1A;PSMB4;HAUS5;CDC25A;PPP1R12A;MAPRE1;CDK5RAP2;HAUS1;PSMD5;DYNC1I2;MNAT1;PCM1;HAUS4;PSMD13;CCNA2;RAB8A;HAUS8;PPP2CA;PSMD3;FOXM1;CDC25C;NDE1;ACTR1A;PSMD11;PSMD4;AKAP9;CEP152;DCTN2;CUL1;TUBGCP3;PSMD6;CEP192;EP300;DYNC1H1;CEP78;PLK4;XPO1;SSNA1;CCP110;HAUS6"
"NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590",8.50383522968859e-06,0.000243141207571859,0.456302157567835,3.45574810595705,0,54,"UBA52;PSME2;RELB;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;UBE2M;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;UBA3;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;NFKB2;PSMD13;PSMD3;PSMD11;PSMD4"
"Mitotic G2-G2/M phases Homo sapiens R-HSA-453274",6.58761528326746e-05,0.00073004542504867,0.32164886602737,3.44962926904434,0,168,"PHLDA1;HSP90AB1;DYNLL1;UBA52;CSNK1E;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;TUBB4B;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;GTSE1;PSME3;PSMB1;UBC;PSMD2;TUBA4A;PSMC6;CCNB2;PSMC2;PSMA1;CETN2;WEE1;PSMC4;HMMR;CCNB1;PSMA5;CENPF;TPX2;UBB;OFD1;PLK1;PSMC1;CDKN1A;PAFAH1B1;PSMB7;PSMB5;AURKA;E2F1;PSMC3;TUBA1A;CEP131;PSMB9;CSNK1D;TUBB;PSMA7;PSMC5;NEK2;CEP57;TP53;OPTN;FGFR1OP;HAUS2;CEP41;MYBL2;NEDD1;PKMYT1;AJUBA;PSME1;PSMF1;LIN9;BORA;PSMD7;CDK1;CDK2;PPP2R1B;HAUS7;YWHAG;PSMD14;PSMD8;CKAP5;PSMA6;CCNH;TUBG1;CENPJ;HSP90AA1;PPP2R1A;PSMB4;HAUS5;CDC25A;PPP1R12A;MAPRE1;CDK5RAP2;HAUS1;PSMD5;DYNC1I2;MNAT1;PCM1;HAUS4;PSMD13;CCNA2;RAB8A;HAUS8;PPP2CA;PSMD3;FOXM1;CDC25C;NDE1;ACTR1A;PSMD11;PSMD4;AKAP9;CEP152;DCTN2;CUL1;TUBGCP3;PSMD6;CEP192;EP300;DYNC1H1;CEP78;PLK4;XPO1;SSNA1;CCP110;HAUS6"
"Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257",1.78571428571429e-05,0.000276227678571429,0.378087409959707,3.44782421670738,0,93,"CDCA5;SKA2;PPP1CC;SPC25;PPP2R5C;CCNB2;AURKB;CCNB1;CENPE;CENPF;PMF1;PLK1;CENPP;SPC24;PAFAH1B1;CENPH;KIF2C;NUDC;CENPA;CENPN;CDC20;STAG2;ITGB3BP;NUP37;CENPK;MAD1L1;NSL1;NUP43;BUB3;ERCC6L;NUF2;NUP133;TAOK1;RAD21;RANGAP1;KNTC1;MAD2L1;BIRC5;SMC3;CDK1;ZWINT;BUB1;NUP85;NDC80;PPP2R1B;RANBP2;CENPO;SKA1;DSN1;CKAP5;SPDL1;CENPM;PPP2R1A;NUP98;MAPRE1;CENPU;KIF18A;CLASP2;CENPI;PPP2CA;SMC1A;SEC13;CLIP1;NDE1;INCENP;BUB1B;CENPL;PDS5B;CDCA8;PPP2R5E;CENPT;NUP107;XPO1;ZW10;CENPC;PPP2R5D;CENPQ;STAG1"
"Respiratory electron transport Homo sapiens R-HSA-611105",1.60554877657183e-05,0.000259156514479258,0.386041433628538,3.44630981260271,0,87,"UQCRB;NDUFS5;COX6C;NDUFB3;NDUFC2;NDUFA13;NDUFS6;NDUFA4;COX7B;UQCR10;NDUFA8;NDUFB8;NDUFB6;NDUFA12;CYCS;ETFB;NDUFB4;SDHC;NDUFS1;NDUFB2;TMEM126B;NDUFAB1;COX6A1;NDUFB5;NDUFV2;NDUFS8;COX5A;NDUFB9;UQCR11;NDUFA9;COX20;COX14;NDUFA6;SDHB;UQCRC2;UQCRC1;NDUFA11;NDUFAF7;NDUFA5;UQCRFS1;SDHA;NDUFA1;UQCRH;COX11;ECSIT"
"SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113",7.85003297013847e-06,0.000243141207571859,0.466723164491515,3.43585633354688,0,50,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;FBXO5;PSMD3;PSMD11;PSMD4"
"Translation Homo sapiens R-HSA-72766",1.12048584266138e-05,0.000243141207571859,0.41708543500642,3.42966892657887,0,68,"EEF1A1;EEF1D;EEF1B2;EIF4A2;EEF2;SEC61B;UBA52;SRP14;DDOST;EIF3J;TRMT112;EIF5;EIF3G;SSR3;EIF3A;SEC61G;PABPC1;EIF2B5;EIF4G1;EIF2S1;EIF3D;RPN2;RPN1;EIF3H;EIF2S2;EIF4B;SEC11A;SPCS2;EIF3L;SSR1;EIF3E;EIF3K;SSR2;APEH;EIF4EBP1;EIF2B2;TRAM1;EIF3M;EIF4H;SPCS1;EIF3F;EIF3I;EIF4E;SRP9;EIF3B;EIF2B3;SEC61A1;EIF4A1;SRP19;EIF1AX;SRP72;EIF5B;SRP54;EIF2B1;SPCS3"
"Cleavage of Growing Transcript in the Termination Region Homo sapiens R-HSA-109688",9.03538255809751e-06,0.000243141207571859,0.442291962771426,3.41729875431244,0,57,"SRSF5;SNRPE;SNRPG;SRSF1;CSTF3;SNRPD3;DDX39B;RBM8A;NUDT21;SNRPF;PABPN1;EIF4A3;SRSF2;CSTF1;PCF11;MAGOH;SARNP;RNPS1;THOC2;ALYREF;PAPOLA;SNRPB;FIP1L1;SRSF11;THOC5;UPF3B;U2AF2;SRSF7;SLU7;DDX39A;SRSF3;CSTF2;SRRM1;CPSF3;THOC3;LSM10;CHTOP;SLBP;SRSF6;SRSF4;SRSF9;THOC7;CLP1"
"RNA Polymerase II Transcription Termination Homo sapiens R-HSA-73856",9.03538255809751e-06,0.000243141207571859,0.442291962771426,3.41729875431244,0,57,"SRSF5;SNRPE;SNRPG;SRSF1;CSTF3;SNRPD3;DDX39B;RBM8A;NUDT21;SNRPF;PABPN1;EIF4A3;SRSF2;CSTF1;PCF11;MAGOH;SARNP;RNPS1;THOC2;ALYREF;PAPOLA;SNRPB;FIP1L1;SRSF11;THOC5;UPF3B;U2AF2;SRSF7;SLU7;DDX39A;SRSF3;CSTF2;SRRM1;CPSF3;THOC3;LSM10;CHTOP;SLBP;SRSF6;SRSF4;SRSF9;THOC7;CLP1"
"Post-Elongation Processing of the Transcript Homo sapiens R-HSA-76044",9.03538255809751e-06,0.000243141207571859,0.442291962771426,3.41729875431244,0,57,"SRSF5;SNRPE;SNRPG;SRSF1;CSTF3;SNRPD3;DDX39B;RBM8A;NUDT21;SNRPF;PABPN1;EIF4A3;SRSF2;CSTF1;PCF11;MAGOH;SARNP;RNPS1;THOC2;ALYREF;PAPOLA;SNRPB;FIP1L1;SRSF11;THOC5;UPF3B;U2AF2;SRSF7;SLU7;DDX39A;SRSF3;CSTF2;SRRM1;CPSF3;THOC3;LSM10;CHTOP;SLBP;SRSF6;SRSF4;SRSF9;THOC7;CLP1"
"Chromosome Maintenance Homo sapiens R-HSA-73886",1.12048584266138e-05,0.000243141207571859,0.412623353385027,3.39297749264157,0,68,"NPM1;H2AFZ;HIST1H2BD;HIST1H2AC;RPA3;H2AFX;HIST2H2BE;CENPP;RUVBL2;DKC1;CENPH;RFC5;POLD2;HIST1H2BC;CENPA;CENPN;RFC3;OIP5;FEN1;ITGB3BP;CENPK;CENPW;PRIM1;POLD3;RFC4;PCNA;DNA2;RFC1;RBBP7;RUVBL1;CENPO;HJURP;POLE;CENPM;HIST2H2AC;HIST1H2BN;CENPU;RFC2;PRIM2;NHP2;MIS18BP1;HIST1H2BJ;CENPI;TERF2IP;LIG1;RPA1;WRAP53;CENPL;POLA2;POLE2;TERF1;CENPT;POLD1;MIS18A;CENPC;ACD;CENPQ;RSF1"
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200",1.69586378822053e-05,0.000267910396330584,0.371875922736384,3.35688538938435,0,90,"UQCRB;NDUFS5;COX6C;NDUFB3;NDUFC2;NDUFA13;NDUFS6;NDUFA4;COX7B;UQCR10;NDUFA8;NDUFB8;NDUFB6;NDUFA12;CYCS;ETFB;NDUFB4;SDHC;NDUFS1;NDUFB2;TMEM126B;NDUFAB1;COX6A1;NDUFB5;NDUFV2;NDUFS8;COX5A;NDUFB9;UQCR11;NDUFA9;COX20;COX14;NDUFA6;SDHB;UQCRC2;UQCRC1;NDUFA11;NDUFAF7;NDUFA5;UQCRFS1;SDHA;NDUFA1;UCP2;UQCRH;COX11;ECSIT"
"Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780",8.3346529867229e-06,0.000243141207571859,0.445626963128133,3.35227009029069,0,53,"RBX1;UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;ITCH;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5"
"Influenza Infection Homo sapiens R-HSA-168254",1.07757459510135e-05,0.000243141207571859,0.408378434101805,3.32407664600104,0,66,"POLR2F;SLC25A6;HSPA1A;UBA52;POLR2K;KPNA4;GTF2F2;CALR;PABPN1;NUP88;RAE1;KPNA2;POLR2G;POLR2L;KPNA3;CLTA;POLR2I;NUP37;IPO5;ISG15;NUP43;NUP133;RAN;POLR2J;KPNB1;NUP205;NUP85;RANBP2;NUPL2;NUP50;POLR2H;HSP90AA1;POLR2C;NUP153;NUP98;EIF2AK2;NUP54;AAAS;TPR;NUP155;CANX;POLR2D;GRSF1;KPNA1;FAU;NDC1;POLR2A;NUP107;NUP93;POLR2E;XPO1;NUP62;CPSF4"
"Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761",8.68530533190894e-06,0.000243141207571859,0.433911321381101,3.30852341246288,0,55,"UBA52;PSME2;RELB;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;UBE2M;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;UBA3;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;NFKB2;PSMD13;PSMD3;PSMD11;PSMD4"
"Mitochondrial translation initiation Homo sapiens R-HSA-5368286",1.4903129657228e-05,0.000248664579112175,0.375500474131328,3.30080391154661,0,83,"MRPL51;MRPL13;MRPS18C;PTCD3;MRPL40;MRPL22;MRPL50;MRPS14;MRPS18A;GADD45GIP1;MRPS17;MRPS18B;MRPL44;MRPL2;MRPL47;MRPL28;MRPS23;MRPS36;MRPS30;MRPL23;MRPS7;CHCHD1;MRPL46;MRPS35;MRPL42;MRPS11;MRPL27;MRPS34;MRPL21;MRPL1;MRPS12;MRPL3;MRPL33;MRPS10;MRPS31;MRPL35;MRPS21;MRPL36;MTFMT;MRPL39;MRPL12;MRPL18;MRPS33;MRPL4;AURKAIP1;MRPL49;MRPS26"
"mRNA 3'-end processing Homo sapiens R-HSA-72187",7.53023388906459e-06,0.000243141207571859,0.451616324940436,3.27541490820293,0,48,"SRSF5;SRSF1;CSTF3;DDX39B;RBM8A;NUDT21;PABPN1;EIF4A3;SRSF2;CSTF1;PCF11;MAGOH;SARNP;RNPS1;THOC2;ALYREF;PAPOLA;FIP1L1;SRSF11;THOC5;UPF3B;U2AF2;SRSF7;SLU7;DDX39A;SRSF3;CSTF2;SRRM1;CPSF3;THOC3;CHTOP;SRSF6;SRSF4;SRSF9;THOC7;CLP1;NCBP1"
"Post-Elongation Processing of Intron-Containing pre-mRNA Homo sapiens R-HSA-112296",7.53023388906459e-06,0.000243141207571859,0.451616324940436,3.27541490820293,0,48,"SRSF5;SRSF1;CSTF3;DDX39B;RBM8A;NUDT21;PABPN1;EIF4A3;SRSF2;CSTF1;PCF11;MAGOH;SARNP;RNPS1;THOC2;ALYREF;PAPOLA;FIP1L1;SRSF11;THOC5;UPF3B;U2AF2;SRSF7;SLU7;DDX39A;SRSF3;CSTF2;SRRM1;CPSF3;THOC3;CHTOP;SRSF6;SRSF4;SRSF9;THOC7;CLP1;NCBP1"
